root	fingerprint_index	identity	score	curve_max	line_max	anchor_count	v_pairings	anchors
root-000029	2351	0	2.8575036827652517e-08	1.2258086655313004e-08	2.8575036827652517e-08	9	0 -1 -1 -1 -2 -2 -2 -1 0	V4:-2 V5:-2 V6:-2 D04:+2 D05:+2 D06:+2 D48:-2 D58:-2 D68:-2
root-000029	2301	0	2.863940075462474e-08	1.079968075323616e-08	2.863940075462474e-08	9	0 -1 -1 -2 -2 -1 -1 -2 0	V3:-2 V4:-2 V7:-2 D03:+2 D04:+2 D07:+2 D38:-2 D48:-2 D78:-2
root-000029	1910	0	2.8681974519904882e-08	2.378063405938302e-08	2.8681974519904882e-08	9	1 0 1 0 2 1 2 1 2	V4:+2 V6:+2 V8:+2 D14:-2 D16:-2 D18:-2 D34:-2 D36:-2 D38:-2
root-000029	2383	0	2.8726069467560335e-08	2.7789617329310402e-08	2.8726069467560335e-08	9	0 -1 -1 -1 0 -2 -2 -2 -1	V5:-2 V6:-2 V7:-2 D05:+2 D06:+2 D07:+2 D45:+2 D46:+2 D47:+2
root-000029	1631	0	2.8731124710194848e-08	3.3362867866024977e-09	2.8731124710194848e-08	9	-1 -1 0 -1 -2 -2 0 -1 -2	V4:-2 V5:-2 V8:-2 D24:+2 D25:+2 D28:+2 D46:-2 D56:-2 D68:+2
root-000029	498	0	2.8745470680764848e-08	7.849968800467714e-09	2.8745470680764848e-08	9	2 1 1 0 1 0 1 2 2	V0:+2 V7:+2 V8:+2 D03:+2 D05:+2 D37:-2 D38:-2 D57:-2 D58:-2
root-000029	1401	0	2.8750282671779614e-08	1.5872525192626204e-08	2.8750282671779614e-08	9	-1 -1 -2 0 -2 0 -1 -2 -1	V2:-2 V4:-2 V7:-2 D23:-2 D25:-2 D34:+2 D37:+2 D45:-2 D57:+2
root-000029	61	0	2.888527592961178e-08	2.6858423476075333e-09	2.888527592961178e-08	9	-2 -2 -1 -1 -2 0 0 -1 -1	V0:-2 V1:-2 V4:-2 D05:-2 D06:-2 D15:-2 D16:-2 D45:-2 D46:-2
root-000029	1594	0	2.9135157400434862e-08	2.9135157400434862e-08	1.2683122710597407e-08	9	1 1 0 2 1 2 0 2 1	V3:+2 V5:+2 V7:+2 D23:-2 D25:-2 D27:-2 D36:+2 D56:+2 D67:-2
root-000029	1773	0	2.9237818565272773e-08	1.3414922439346252e-11	2.9237818565272773e-08	9	-1 0 -2 -1 0 -2 -1 -1 -2	V2:-2 V5:-2 V8:-2 D12:+2 D15:+2 D18:+2 D24:-2 D45:+2 D48:+2
root-000029	2409	0	2.9274144569034293e-08	1.7172725811786043e-08	2.9274144569034293e-08	9	0 -1 -1 0 -1 -1 -2 -2 -2	V6:-2 V7:-2 V8:-2 D06:+2 D07:+2 D08:+2 D36:+2 D37:+2 D38:+2
root-000029	1661	0	2.9310884463139265e-08	2.9052915638009126e-08	2.9310884463139265e-08	9	-1 -1 0 0 -2 -2 -2 -1 -1	V4:-2 V5:-2 V6:-2 D24:+2 D25:+2 D26:+2 D34:+2 D35:+2 D36:+2
root-000029	2391	0	2.9435500411470777e-08	2.81439529212371e-08	2.9435500411470777e-08	9	0 -1 -1 0 -2 -2 -2 -1 -1	V4:-2 V5:-2 V6:-2 D04:+2 D05:+2 D06:+2 D34:+2 D35:+2 D36:+2
root-000029	1677	0	2.9460427995129314e-08	2.5659884290890436e-08	2.9460427995129314e-08	9	-1 -1 0 0 -1 -2 -1 -2 -2	V5:-2 V7:-2 V8:-2 D25:+2 D27:+2 D28:+2 D35:+2 D37:+2 D38:+2
root-000029	883	0	2.9493259411737314e-08	1.9222222788626013e-09	2.9493259411737314e-08	9	-1 -2 -2 -1 -1 -1 0 0 -2	V1:-2 V2:-2 V8:-2 D16:-2 D17:-2 D26:-2 D27:-2 D68:+2 D78:+2
root-000029	884	0	2.94942303873159e-08	1.9238923824361163e-09	2.94942303873159e-08	9	1 2 2 1 1 1 0 0 2	V1:+2 V2:+2 V8:+2 D16:+2 D17:+2 D26:+2 D27:+2 D68:-2 D78:-2
root-000029	1914	0	2.9607112105802003e-08	2.2210522313314062e-08	2.9607112105802003e-08	9	1 0 1 0 1 2 2 2 1	V5:+2 V6:+2 V7:+2 D15:-2 D16:-2 D17:-2 D35:-2 D36:-2 D37:-2
root-000029	895	0	2.9712691562780853e-08	1.0722375852189325e-08	2.9712691562780853e-08	9	-1 -2 -2 -1 -1 0 0 -1 -2	V1:-2 V2:-2 V8:-2 D15:-2 D16:-2 D25:-2 D26:-2 D58:+2 D68:+2
root-000029	1904	0	2.980811781066596e-08	2.4552908371851284e-08	2.980811781066596e-08	9	1 0 1 0 2 2 1 2 1	V4:+2 V5:+2 V7:+2 D14:-2 D15:-2 D17:-2 D34:-2 D35:-2 D37:-2
root-000029	372	0	2.992208027461144e-08	2.424120145488017e-09	2.992208027461144e-08	9	2 1 1 2 0 2 0 1 1	V0:+2 V3:+2 V5:+2 D04:+2 D06:+2 D34:+2 D36:+2 D45:-2 D56:+2
root-000029	2407	0	2.9936166465188765e-08	2.3828331459086113e-08	2.9936166465188765e-08	9	0 -1 -1 0 -1 -2 -1 -2 -2	V5:-2 V7:-2 V8:-2 D05:+2 D07:+2 D08:+2 D35:+2 D37:+2 D38:+2
root-000029	690	0	3.0066726431358026e-08	1.5487207559495723e-08	3.0066726431358026e-08	9	2 0 2 0 1 1 1 1 2	V0:+2 V2:+2 V8:+2 D01:+2 D03:+2 D12:-2 D18:-2 D23:+2 D38:-2
root-000029	1348	0	3.006985618047293e-08	9.475360076143096e-10	3.006985618047293e-08	9	1 1 2 1 1 2 0 2 0	V2:+2 V5:+2 V7:+2 D26:+2 D28:+2 D56:+2 D58:+2 D67:-2 D78:+2
root-000029	1205	0	3.010369678312382e-08	3.010369678312382e-08	2.4336568364600683e-08	9	-1 -2 0 -1 -1 -2 -2 -1 0	V1:-2 V5:-2 V6:-2 D12:-2 D18:-2 D25:+2 D26:+2 D58:-2 D68:-2
root-000029	2396	0	3.0266247138294564e-08	3.0266247138294564e-08	1.6057809705583493e-08	9	0 1 1 0 2 2 1 1 2	V4:+2 V5:+2 V8:+2 D04:-2 D05:-2 D08:-2 D34:-2 D35:-2 D38:-2
root-000029	2325	0	3.0349968370368114e-08	2.046819087290379e-08	3.0349968370368114e-08	9	0 -1 -1 -2 -1 -2 0 -1 -2	V3:-2 V5:-2 V8:-2 D03:+2 D05:+2 D08:+2 D36:-2 D56:-2 D68:+2
root-000029	1802	0	3.04048739672328e-08	1.995713154276666e-08	3.04048739672328e-08	9	1 0 1 2 2 2 1 1 0	V3:+2 V4:+2 V5:+2 D13:-2 D14:-2 D15:-2 D38:+2 D48:+2 D58:+2
root-000029	1498	0	3.044894208304802e-08	4.137258526781718e-09	3.044894208304802e-08	9	1 1 1 2 0 0 2 1 2	V3:+2 V6:+2 V8:+2 D34:+2 D35:+2 D46:-2 D48:-2 D56:-2 D58:-2
root-000029	2035	0	3.0517735013067634e-08	3.0517735013067634e-08	2.5509630767447852e-08	9	0 -2 -1 -2 -1 -1 -2 -1 0	V1:-2 V3:-2 V6:-2 D01:+2 D03:+2 D06:+2 D18:-2 D38:-2 D68:-2
root-000029	2347	0	3.053409491336163e-08	1.3261350412927863e-08	3.053409491336163e-08	9	0 -1 -1 -2 0 -1 -2 -1 -2	V3:-2 V6:-2 V8:-2 D03:+2 D06:+2 D08:+2 D34:-2 D46:+2 D48:+2
root-000029	494	0	3.0585557934773055e-08	1.975422726194425e-08	3.0585557934773055e-08	9	2 1 1 0 1 0 2 2 1	V0:+2 V6:+2 V7:+2 D03:+2 D05:+2 D36:-2 D37:-2 D56:-2 D57:-2
root-000029	1645	0	3.064347256045916e-08	1.2902674732428248e-08	3.064347256045916e-08	9	-1 -1 0 -1 -1 -2 -2 -2 0	V5:-2 V6:-2 V7:-2 D25:+2 D26:+2 D27:+2 D58:-2 D68:-2 D78:-2
root-000029	2036	0	3.064498402403157e-08	3.064498402403157e-08	2.5476775866410667e-08	9	0 2 1 2 1 1 2 1 0	V1:+2 V3:+2 V6:+2 D01:-2 D03:-2 D06:-2 D18:+2 D38:+2 D68:+2
root-000029	1848	0	3.066893107858577e-08	3.066893107858577e-08	1.98447129538097e-08	9	1 0 1 2 1 0 1 2 2	V3:+2 V7:+2 V8:+2 D13:-2 D17:-2 D18:-2 D35:+2 D57:-2 D58:-2
root-000029	1616	0	3.075812605463238e-08	3.075812605463238e-08	2.6822078626175186e-08	9	1 1 0 2 0 1 2 2 1	V3:+2 V6:+2 V7:+2 D23:-2 D26:-2 D27:-2 D34:+2 D46:-2 D47:-2
root-000029	1660	0	3.090712014910922e-08	3.090712014910922e-08	1.5657128942306082e-08	9	1 1 0 1 0 1 2 2 2	V6:+2 V7:+2 V8:+2 D26:-2 D27:-2 D28:-2 D46:-2 D47:-2 D48:-2
root-000029	1768	0	3.097280088754718e-08	1.4548369214956805e-09	3.097280088754718e-08	9	1 0 2 1 1 0 1 2 2	V2:+2 V7:+2 V8:+2 D12:-2 D17:-2 D18:-2 D25:+2 D57:-2 D58:-2
root-000029	523	0	3.10593969034861e-08	9.303382648565924e-10	3.10593969034861e-08	9	-2 -1 0 -2 -1 -2 0 -1 -1	V0:-2 V3:-2 V5:-2 D02:-2 D06:-2 D23:+2 D25:+2 D36:-2 D56:-2
root-000029	2292	0	3.1262389099926026e-08	2.177519350859269e-08	3.1262389099926026e-08	9	0 1 1 2 2 2 1 1 0	V3:+2 V4:+2 V5:+2 D03:-2 D04:-2 D05:-2 D38:+2 D48:+2 D58:+2
root-000029	1389	0	3.1266869286989175e-08	1.9018107818679088e-08	3.1266869286989175e-08	9	-1 -1 -2 0 -2 -1 -2 0 -1	V2:-2 V4:-2 V6:-2 D23:-2 D27:-2 D34:+2 D36:+2 D47:-2 D67:-2
root-000029	1646	0	3.141827119394103e-08	2.635383659503969e-08	3.141827119394103e-08	9	1 1 0 1 1 2 2 2 0	V5:+2 V6:+2 V7:+2 D25:-2 D26:-2 D27:-2 D58:+2 D68:+2 D78:+2
root-000029	1913	1	3.142222825389059e-08	2.4347941621878145e-08	3.142222825389059e-08	9	-1 0 -1 0 -1 -2 -2 -2 -1	V5:-2 V6:-2 V7:-2 D15:+2 D16:+2 D17:+2 D35:+2 D36:+2 D37:+2
root-000029	1589	0	3.1612479991893285e-08	3.1612479991893285e-08	1.59677059999821e-08	9	-1 -1 0 -2 -1 -2 -1 -2 0	V3:-2 V5:-2 V7:-2 D23:+2 D25:+2 D27:+2 D38:-2 D58:-2 D78:-2
root-000029	459	0	3.1850116106048903e-08	2.031939461596673e-08	3.1850116106048903e-08	9	-2 -1 -1 0 -2 -1 -2 0 -1	V0:-2 V4:-2 V6:-2 D03:-2 D07:-2 D34:+2 D36:+2 D47:-2 D67:-2
root-000029	2370	0	3.1904054205448e-08	6.0154652686551585e-09	3.1904054205448e-08	9	0 1 1 1 2 0 2 2 1	V4:+2 V6:+2 V7:+2 D04:-2 D06:-2 D07:-2 D45:+2 D56:-2 D57:-2
root-000029	460	0	3.193110106866612e-08	2.0325024315836976e-08	3.193110106866612e-08	9	2 1 1 0 2 1 2 0 1	V0:+2 V4:+2 V6:+2 D03:+2 D07:+2 D34:-2 D36:-2 D47:+2 D67:+2
root-000029	241	0	3.197655216438319e-08	1.919879902074644e-09	3.197655216438319e-08	9	-2 -1 -2 -1 -2 0 0 -1 -1	V0:-2 V2:-2 V4:-2 D05:-2 D06:-2 D25:-2 D26:-2 D45:-2 D46:-2
root-000029	1170	0	3.199202958148437e-08	1.1252426776368491e-08	3.199202958148437e-08	9	1 2 0 2 1 0 1 2 1	V1:+2 V3:+2 V7:+2 D12:+2 D15:+2 D23:-2 D27:-2 D35:+2 D57:-2
root-000029	613	0	3.2010635526548444e-08	3.2010635526548444e-08	2.2277207561788453e-08	9	-2 -1 0 0 -2 -1 -2 -1 -1	V0:-2 V4:-2 V6:-2 D02:-2 D03:-2 D24:+2 D26:+2 D34:+2 D36:+2
root-000029	1886	0	3.2091980089273455e-08	3.2091980089273455e-08	2.9544447847158596e-08	9	1 0 1 1 1 2 2 2 0	V5:+2 V6:+2 V7:+2 D15:-2 D16:-2 D17:-2 D58:+2 D68:+2 D78:+2
root-000029	1666	0	3.209861092989454e-08	3.209861092989454e-08	2.211083600368808e-08	9	1 1 0 0 2 2 1 1 2	V4:+2 V5:+2 V8:+2 D24:-2 D25:-2 D28:-2 D34:-2 D35:-2 D38:-2
root-000029	2309	0	3.2195599480783736e-08	3.2195599480783736e-08	1.066050485841161e-08	9	0 -1 -1 -2 -2 0 -2 -1 -1	V3:-2 V4:-2 V6:-2 D03:+2 D04:+2 D06:+2 D35:-2 D45:-2 D56:+2
root-000029	721	0	3.219592970834087e-08	6.057639032087292e-10	3.219592970834087e-08	9	-2 0 -1 -2 -1 0 -1 -1 -2	V0:-2 V3:-2 V8:-2 D01:-2 D05:-2 D13:+2 D18:+2 D35:-2 D58:+2
root-000029	687	0	3.230493340204471e-08	1.768770043401471e-11	3.230493340204471e-08	9	-2 0 -2 0 -1 -1 -1 -2 -1	V0:-2 V2:-2 V7:-2 D01:-2 D03:-2 D12:+2 D17:+2 D23:-2 D37:+2
root-000029	1782	0	3.238153697413685e-08	8.060437788480561e-12	3.238153697413685e-08	9	1 0 2 0 2 2 1 1 1	V2:+2 V4:+2 V5:+2 D12:-2 D14:-2 D15:-2 D23:+2 D34:-2 D35:-2
root-000029	247	0	3.241688549802154e-08	6.251540775572065e-09	3.241688549802154e-08	9	-2 -1 -2 -1 -1 -2 0 0 -1	V0:-2 V2:-2 V5:-2 D06:-2 D07:-2 D26:-2 D27:-2 D56:-2 D57:-2
root-000029	1674	0	3.245670303249963e-08	3.245670303249963e-08	1.2501489160824757e-08	9	1 1 0 0 1 2 2 2 1	V5:+2 V6:+2 V7:+2 D25:-2 D26:-2 D27:-2 D35:-2 D36:-2 D37:-2
root-000029	2337	0	3.249075161665212e-08	3.249075161665212e-08	1.312563429543022e-08	9	0 -1 -1 -2 -1 0 -1 -2 -2	V3:-2 V7:-2 V8:-2 D03:+2 D07:+2 D08:+2 D35:-2 D57:+2 D58:+2
root-000029	141	0	3.2492749391282305e-08	3.2492749391282305e-08	2.2866497727009375e-08	9	-2 -2 -1 0 -1 0 -1 -1 -2	V0:-2 V1:-2 V8:-2 D03:-2 D05:-2 D13:-2 D15:-2 D38:+2 D58:+2
root-000029	848	0	3.250970923965878e-08	1.4673846026406267e-08	3.250970923965878e-08	9	1 2 2 2 1 0 1 1 0	V1:+2 V2:+2 V3:+2 D15:+2 D18:+2 D25:+2 D28:+2 D35:+2 D38:+2
root-000029	791	0	3.252405804402182e-08	9.135573441020668e-12	3.252405804402182e-08	9	-2 0 -1 0 -2 -2 -1 -1 -1	V0:-2 V4:-2 V5:-2 D01:-2 D03:-2 D14:+2 D15:+2 D34:+2 D35:+2
root-000029	754	0	3.255643707327996e-08	6.101035240832659e-09	3.255643707327996e-08	9	2 0 1 1 2 0 1 1 2	V0:+2 V4:+2 V8:+2 D01:+2 D05:+2 D14:-2 D18:-2 D45:+2 D58:-2
root-000029	1863	0	3.257958075463258e-08	3.257958075463258e-08	7.773335172354367e-09	9	-1 0 -1 -1 -2 -2 -2 0 -1	V4:-2 V5:-2 V6:-2 D14:+2 D15:+2 D16:+2 D47:-2 D57:-2 D67:-2
root-000029	628	0	3.259994696680912e-08	3.259994696680912e-08	2.1570871666939168e-08	9	2 1 0 0 1 1 2 1 2	V0:+2 V6:+2 V8:+2 D02:+2 D03:+2 D26:-2 D28:-2 D36:-2 D38:-2
root-000029	792	0	3.2695350466459285e-08	9.091085837009973e-12	3.2695350466459285e-08	9	2 0 1 0 2 2 1 1 1	V0:+2 V4:+2 V5:+2 D01:+2 D03:+2 D14:-2 D15:-2 D34:-2 D35:-2
root-000029	1171	0	3.3091422122884745e-08	9.729179979442775e-09	3.3091422122884745e-08	9	-1 -2 0 -2 -1 0 -1 -1 -2	V1:-2 V3:-2 V8:-2 D12:-2 D15:-2 D23:+2 D28:+2 D35:-2 D58:+2
root-000029	1172	0	3.3122785870739824e-08	1.0730806057006184e-08	3.3122785870739824e-08	9	1 2 0 2 1 0 1 1 2	V1:+2 V3:+2 V8:+2 D12:+2 D15:+2 D23:-2 D28:-2 D35:+2 D58:-2
root-000029	1678	0	3.3123138663114906e-08	3.296033681892272e-08	3.3123138663114906e-08	9	1 1 0 0 1 2 1 2 2	V5:+2 V7:+2 V8:+2 D25:-2 D27:-2 D28:-2 D35:-2 D37:-2 D38:-2
root-000029	888	0	3.314914940662477e-08	1.0466081331297726e-11	3.314914940662477e-08	9	1 2 2 1 1 0 2 0 1	V1:+2 V2:+2 V6:+2 D15:+2 D17:+2 D25:+2 D27:+2 D56:-2 D67:+2
root-000029	2020	0	3.318415718928897e-08	8.658303331653265e-09	3.318415718928897e-08	9	0 2 2 0 1 1 1 1 2	V1:+2 V2:+2 V8:+2 D01:-2 D02:-2 D08:-2 D13:+2 D23:+2 D38:-2
root-000029	1335	0	3.325016938318176e-08	1.9582567769644134e-08	3.325016938318176e-08	9	-1 -1 -2 -1 -2 0 -2 0 -1	V2:-2 V4:-2 V6:-2 D25:-2 D27:-2 D45:-2 D47:-2 D56:+2 D67:-2
root-000029	805	0	3.3256496948432866e-08	2.2951698572687448e-10	3.3256496948432866e-08	9	-2 0 -1 0 -1 -1 -2 -2 -1	V0:-2 V6:-2 V7:-2 D01:-2 D03:-2 D16:+2 D17:+2 D36:+2 D37:+2
root-000029	1871	0	3.327723399499596e-08	1.404917257159286e-10	3.327723399499596e-08	9	-1 0 -1 -1 -2 -2 0 -1 -2	V4:-2 V5:-2 V8:-2 D14:+2 D15:+2 D18:+2 D46:-2 D56:-2 D68:+2
root-000029	1991	0	3.336131959814793e-08	2.6686450229637454e-08	3.336131959814793e-08	9	0 -2 -2 -1 -1 -1 -1 0 -2	V1:-2 V2:-2 V8:-2 D01:+2 D02:+2 D08:+2 D17:-2 D27:-2 D78:+2
root-000029	1034	0	3.337996807483932e-08	1.063531061951027e-12	3.337996807483932e-08	9	1 2 1 1 2 0 2 1 0	V1:+2 V4:+2 V6:+2 D15:+2 D18:+2 D45:+2 D48:+2 D56:-2 D68:+2
root-000029	1336	0	3.3410560235123375e-08	1.9578414933729626e-08	3.3410560235123375e-08	9	1 1 2 1 2 0 2 0 1	V2:+2 V4:+2 V6:+2 D25:+2 D27:+2 D45:+2 D47:+2 D56:-2 D67:+2
root-000029	1962	0	3.351245627061099e-08	7.112214082685436e-11	3.351245627061099e-08	9	0 2 2 2 1 1 1 1 0	V1:+2 V2:+2 V3:+2 D01:-2 D02:-2 D03:-2 D18:+2 D28:+2 D38:+2
root-000029	2401	0	3.357943632760813e-08	3.3569351526736634e-08	3.357943632760813e-08	9	0 -1 -1 0 -2 -1 -1 -2 -2	V4:-2 V7:-2 V8:-2 D04:+2 D07:+2 D08:+2 D34:+2 D37:+2 D38:+2
root-000029	951	0	3.3724261312559405e-08	8.086510774401307e-09	3.3724261312559405e-08	9	-1 -2 -2 0 -1 0 -1 -1 -2	V1:-2 V2:-2 V8:-2 D13:-2 D15:-2 D23:-2 D25:-2 D38:+2 D58:+2
root-000029	753	0	3.3733906640630665e-08	3.1678116829740443e-08	3.3733906640630665e-08	9	-2 0 -1 -1 -2 0 -1 -1 -2	V0:-2 V4:-2 V8:-2 D01:-2 D05:-2 D14:+2 D18:+2 D45:-2 D58:+2
root-000029	406	0	3.374466623268696e-08	2.0929375945223186e-08	3.374466623268696e-08	9	2 1 1 1 2 0 2 0 1	V0:+2 V4:+2 V6:+2 D05:+2 D07:+2 D45:+2 D47:+2 D56:-2 D67:+2
root-000029	405	0	3.376201615349154e-08	2.0924849049406633e-08	3.376201615349154e-08	9	-2 -1 -1 -1 -2 0 -2 0 -1	V0:-2 V4:-2 V6:-2 D05:-2 D07:-2 D45:-2 D47:-2 D56:+2 D67:-2
root-000029	1765	0	3.3780632368490293e-08	4.874664491633467e-09	3.3780632368490293e-08	9	-1 0 -2 -1 -1 0 -2 -1 -2	V2:-2 V6:-2 V8:-2 D12:+2 D16:+2 D18:+2 D25:-2 D56:+2 D58:+2
root-000029	798	0	3.383458529189686e-08	4.0946932988052063e-10	3.383458529189686e-08	9	2 0 1 0 2 1 1 1 2	V0:+2 V4:+2 V8:+2 D01:+2 D03:+2 D14:-2 D18:-2 D34:-2 D38:-2
root-000029	2341	0	3.409999047386198e-08	2.1508297377356257e-08	3.409999047386198e-08	9	0 -1 -1 -2 0 -2 -1 -2 -1	V3:-2 V5:-2 V7:-2 D03:+2 D05:+2 D07:+2 D34:-2 D45:+2 D47:+2
root-000029	78	0	3.4208566821268296e-08	4.762510781452178e-12	3.4208566821268296e-08	9	2 2 1 1 1 0 2 0 1	V0:+2 V1:+2 V6:+2 D05:+2 D07:+2 D15:+2 D17:+2 D56:-2 D67:+2
root-000029	2051	0	3.4216490684114125e-08	1.1871018399766868e-08	3.4216490684114125e-08	9	0 -2 -1 -2 -1 0 -1 -1 -2	V1:-2 V3:-2 V8:-2 D01:+2 D03:+2 D08:+2 D15:-2 D35:-2 D58:+2
root-000029	194	0	3.427562045309815e-08	4.573655870245986e-09	3.427562045309815e-08	9	2 2 0 1 0 2 1 1 1	V0:+2 V1:+2 V5:+2 D02:+2 D04:+2 D12:+2 D14:+2 D25:-2 D45:-2
root-000029	1632	0	3.428503630870888e-08	7.3072495937467775e-09	3.428503630870888e-08	9	1 1 0 1 2 2 0 1 2	V4:+2 V5:+2 V8:+2 D24:-2 D25:-2 D28:-2 D46:+2 D56:+2 D68:-2
root-000029	2028	0	3.428531248384884e-08	1.1922127143717968e-08	3.428531248384884e-08	9	0 2 1 2 2 0 1 1 1	V1:+2 V3:+2 V4:+2 D01:-2 D03:-2 D04:-2 D15:+2 D35:+2 D45:+2
root-000029	2027	0	3.429445607756751e-08	1.1903167827032173e-08	3.429445607756751e-08	9	0 -2 -1 -2 -2 0 -1 -1 -1	V1:-2 V3:-2 V4:-2 D01:+2 D03:+2 D04:+2 D15:-2 D35:-2 D45:-2
root-000029	749	0	3.442579866911519e-08	5.101049606551851e-09	3.442579866911519e-08	9	-2 0 -1 -1 -2 0 -2 -1 -1	V0:-2 V4:-2 V6:-2 D01:-2 D05:-2 D14:+2 D16:+2 D45:-2 D56:+2
root-000029	493	0	3.452347466399471e-08	2.0428925713169617e-08	3.452347466399471e-08	9	-2 -1 -1 0 -1 0 -2 -2 -1	V0:-2 V6:-2 V7:-2 D03:-2 D05:-2 D36:+2 D37:+2 D56:+2 D57:+2
root-000029	630	0	3.461780474362643e-08	3.461780474362643e-08	1.933385793579127e-08	9	2 1 0 0 1 1 1 2 2	V0:+2 V7:+2 V8:+2 D02:+2 D03:+2 D27:-2 D28:-2 D37:-2 D38:-2
root-000029	258	0	3.462246681599472e-08	2.7047696338088542e-09	3.462246681599472e-08	9	2 1 2 1 1 0 2 0 1	V0:+2 V2:+2 V6:+2 D05:+2 D07:+2 D25:+2 D27:+2 D56:-2 D67:+2
root-000029	1836	0	3.471746756947557e-08	3.471746756947557e-08	3.286802279398748e-08	9	1 0 1 2 1 2 0 1 2	V3:+2 V5:+2 V8:+2 D13:-2 D15:-2 D18:-2 D36:+2 D56:+2 D68:-2
root-000029	718	0	3.474827788033867e-08	4.1444681981431715e-09	3.474827788033867e-08	9	2 0 1 2 1 0 2 1 1	V0:+2 V3:+2 V6:+2 D01:+2 D05:+2 D13:-2 D16:-2 D35:+2 D56:-2
root-000029	719	0	3.475455521926091e-08	4.117469200884507e-09	3.475455521926091e-08	9	-2 0 -1 -2 -1 0 -1 -2 -1	V0:-2 V3:-2 V7:-2 D01:-2 D05:-2 D13:+2 D17:+2 D35:-2 D57:+2
root-000029	2408	0	3.475480832008609e-08	3.475480832008609e-08	3.4632217692923384e-08	9	0 1 1 0 1 2 1 2 2	V5:+2 V7:+2 V8:+2 D05:-2 D07:-2 D08:-2 D35:-2 D37:-2 D38:-2
root-000029	2133	0	3.4897117030721566e-08	1.162418531304097e-08	3.4897117030721566e-08	9	0 -2 -1 0 -1 -2 -1 -1 -2	V1:-2 V5:-2 V8:-2 D01:+2 D05:+2 D08:+2 D13:-2 D35:+2 D38:+2
root-000029	2134	0	3.490443790065339e-08	1.1664449804939941e-08	3.490443790065339e-08	9	0 2 1 0 1 2 1 1 2	V1:+2 V5:+2 V8:+2 D01:-2 D05:-2 D08:-2 D13:+2 D35:-2 D38:-2
root-000029	1865	0	3.4967947148188803e-08	1.616156429960797e-08	3.4967947148188803e-08	9	-1 0 -1 -1 -2 -2 -1 -2 0	V4:-2 V5:-2 V7:-2 D14:+2 D15:+2 D17:+2 D48:-2 D58:-2 D78:-2
root-000029	1786	0	3.4994080474392027e-08	1.801726246892126e-10	3.4994080474392027e-08	9	1 0 2 0 2 1 1 2 1	V2:+2 V4:+2 V7:+2 D12:-2 D14:-2 D17:-2 D23:+2 D34:-2 D37:-2
root-000029	2324	0	3.504951850955235e-08	3.504951850955235e-08	8.66114789218849e-09	9	0 1 1 2 1 2 0 2 1	V3:+2 V5:+2 V7:+2 D03:-2 D05:-2 D07:-2 D36:+2 D56:+2 D67:-2
root-000029	472	0	3.507538760168611e-08	2.0893036778643254e-08	3.507538760168611e-08	9	2 1 1 0 2 0 1 2 1	V0:+2 V4:+2 V7:+2 D03:+2 D05:+2 D34:-2 D37:-2 D45:+2 D57:-2
root-000029	253	0	3.5126344401464993e-08	3.5126344401464993e-08	2.5694998448434792e-08	9	-2 -1 -2 -1 -1 -1 0 0 -2	V0:-2 V2:-2 V8:-2 D06:-2 D07:-2 D26:-2 D27:-2 D68:+2 D78:+2
root-000029	1766	0	3.521517960348239e-08	5.276228372821559e-09	3.521517960348239e-08	9	1 0 2 1 1 0 2 1 2	V2:+2 V6:+2 V8:+2 D12:-2 D16:-2 D18:-2 D25:+2 D56:-2 D58:-2
root-000029	1961	0	3.526792757950153e-08	6.330649113026273e-09	3.526792757950153e-08	9	0 -2 -2 -2 -1 -1 -1 -1 0	V1:-2 V2:-2 V3:-2 D01:+2 D02:+2 D03:+2 D18:-2 D28:-2 D38:-2
root-000029	2362	0	3.541161591934664e-08	1.0002445921447718e-09	3.541161591934664e-08	9	0 1 1 1 2 2 0 1 2	V4:+2 V5:+2 V8:+2 D04:-2 D05:-2 D08:-2 D46:+2 D56:+2 D68:-2
root-000029	1654	0	3.5457692153785125e-08	3.5457692153785125e-08	1.8712681835020403e-08	9	1 1 0 1 0 2 2 2 1	V5:+2 V6:+2 V7:+2 D25:-2 D26:-2 D27:-2 D45:-2 D46:-2 D47:-2
root-000029	1901	0	3.548229721003521e-08	3.548229721003521e-08	1.0670424152639604e-08	9	-1 0 -1 0 -2 -2 -2 -1 -1	V4:-2 V5:-2 V6:-2 D14:+2 D15:+2 D16:+2 D34:+2 D35:+2 D36:+2
root-000029	570	0	3.5556146891755954e-08	3.5556146891755954e-08	7.311760020825373e-09	9	2 1 0 1 2 0 2 1 1	V0:+2 V4:+2 V6:+2 D02:+2 D05:+2 D24:-2 D26:-2 D45:+2 D56:-2
root-000029	631	0	3.5594602853745506e-08	8.89466806196498e-09	3.5594602853745506e-08	9	-2 0 -2 -2 -1 -1 -1 -1 0	V0:-2 V2:-2 V3:-2 D01:-2 D08:-2 D12:+2 D13:+2 D28:-2 D38:-2
root-000029	1926	0	3.578680831975187e-08	3.578680831975187e-08	1.6850772928704225e-09	9	1 0 0 2 2 1 1 2 1	V3:+2 V4:+2 V7:+2 D13:-2 D14:-2 D17:-2 D23:-2 D24:-2 D27:-2
