rank	mask	hex	multiplicity	witness
27775	115554	0x1c362	20	2 -1 0 0 2 -1 -1 0 -1 -1 0 -2 0 0 -1 -1 -1
27776	115576	0x1c378	20	0 2 2 3 3 -5 -9 4 -1 3 -2 -6 -2 6 -3 -1 -5
27777	115582	0x1c37e	20	2 -1 -1 -1 1 -1 -1 0 -1 -1 0 0 0 0 -1 -1 -1
27778	115583	0x1c37f	20	1 -1 1 1 -1 1 1 0 -1 -1 0 0 0 -2 1 1 1
27779	115584	0x1c380	20	0 0 0 0 0 0 0 1 -1 1 0 0 0 0 1 1 1
27780	115596	0x1c38c	20	2 0 1 1 4 -4 -6 1 -3 1 0 -4 0 2 -3 -1 -3
27781	115603	0x1c393	20	1 -1 0 0 1 0 0 -1 -1 -1 0 0 0 0 -1 -1 -1
27782	115624	0x1c3a8	20	2 0 2 1 4 -3 -6 1 -3 1 0 -4 0 2 -3 -1 -3
27783	115627	0x1c3ab	20	1 -1 0 -1 2 1 0 -1 -1 -1 2 0 0 -2 -1 1 -1
27784	115651	0x1c3c3	20	1 -1 0 0 2 0 -1 -1 -1 -1 0 0 0 0 -1 -1 -1
27785	115682	0x1c3e2	20	2 -1 0 0 2 -3 -3 1 -1 1 0 -2 0 2 -1 -1 -3
27786	115688	0x1c3e8	20	2 0 2 1 4 -3 -7 1 -3 1 0 -4 0 2 -3 -1 -3
27787	115692	0x1c3ec	20	2 0 1 1 4 -3 -7 1 -3 1 0 -4 0 2 -3 -1 -3
27788	115702	0x1c3f6	20	2 -1 1 0 3 -3 -5 1 -3 1 0 -2 0 2 -3 -1 -3
27789	115749	0x1c425	20	1 -2 -1 -2 -2 3 6 -2 0 -2 1 4 2 -4 3 1 3
27790	115754	0x1c42a	20	0 1 2 1 2 -3 -6 2 0 2 -1 -4 -2 4 -3 -1 -3
27791	115767	0x1c437	20	1 1 1 2 3 -5 -8 2 -2 2 -1 -4 -2 4 -3 -1 -3
27792	115773	0x1c43d	20	1 0 1 1 3 -3 -6 2 -2 2 1 -4 -2 2 -3 1 -3
27793	115777	0x1c441	20	1 0 2 2 2 -4 -7 2 -2 2 -1 -4 -2 4 -3 -1 -3
27794	115913	0x1c4c9	20	1 0 0 -1 2 0 -1 -1 0 0 1 0 0 0 -1 -1 -1
27795	115971	0x1c503	20	1 -1 0 0 2 -2 -2 0 -1 0 1 -2 0 0 -1 -1 -1
27796	115977	0x1c509	20	1 0 2 1 2 -4 -6 2 -1 2 -1 -4 -2 4 -3 -1 -3
27797	115984	0x1c510	20	0 2 2 2 3 -4 -8 2 -1 2 -1 -6 -2 4 -3 -1 -3
27798	115997	0x1c51d	20	1 0 1 1 3 -4 -6 2 -1 2 -1 -4 -2 4 -3 -1 -3
27799	116003	0x1c523	20	1 1 2 2 2 -3 -6 2 -1 2 -1 -4 -2 4 -3 -1 -3
27800	116011	0x1c52b	20	1 1 2 1 2 -3 -6 2 -1 2 -1 -4 -2 4 -3 -1 -3
27801	116043	0x1c54b	20	1 1 2 1 2 -4 -7 2 -1 2 -1 -4 -2 4 -3 -1 -3
27802	116056	0x1c558	20	0 2 2 3 3 -4 -9 2 -1 2 -1 -6 -2 4 -3 -1 -3
27803	116067	0x1c563	20	1 1 2 2 2 -3 -7 2 -1 2 -1 -4 -2 4 -3 -1 -3
27804	116074	0x1c56a	20	0 1 2 3 2 -3 -7 2 -1 2 -1 -4 -2 4 -3 -1 -3
27805	116081	0x1c571	20	1 0 2 2 3 -1 -5 0 -3 0 1 -4 -2 0 -3 1 -1
27806	116082	0x1c572	20	0 1 2 2 3 -3 -7 2 -1 2 -1 -4 -2 4 -3 -1 -3
27807	116088	0x1c578	20	0 2 2 3 3 -5 -9 2 -1 2 -1 -6 -2 4 -3 -1 -3
27808	116115	0x1c593	20	1 -1 0 0 1 0 0 -1 -1 0 1 0 0 0 -1 -1 -1
27809	116131	0x1c5a3	20	1 -1 0 0 2 1 0 -1 -1 0 1 0 0 -2 -1 1 -1
27810	116193	0x1c5e1	20	1 0 2 2 4 -3 -7 1 -3 0 -1 -4 0 2 -3 -1 -3
27811	116268	0x1c62c	20	2 0 1 1 2 -1 -4 0 -2 1 1 -2 -2 0 -3 1 -1
27812	116275	0x1c633	20	1 1 2 2 3 -5 -8 2 -2 1 -1 -6 -2 4 -3 -1 -3
27813	116301	0x1c64d	20	1 -2 -1 -3 -2 4 7 -2 0 -3 1 4 2 -4 3 1 3
27814	116321	0x1c661	20	1 0 0 0 2 -1 -3 0 -2 -1 1 -2 0 0 -1 -1 -1
27815	116349	0x1c67d	20	1 0 1 1 1 -1 -3 0 -2 1 1 -2 -2 0 -3 1 -1
27816	116351	0x1c67f	20	1 1 3 3 5 -7 -13 4 -4 3 -1 -8 -2 6 -5 -1 -5
27817	116373	0x1c695	20	1 0 1 2 3 -2 -6 1 -2 1 1 -4 -2 2 -3 1 -3
27818	116417	0x1c6c1	20	1 0 0 0 2 0 -1 -1 0 -1 1 -2 0 0 -1 -1 -1
27819	116490	0x1c70a	20	2 -1 0 -1 2 -2 -2 0 -1 -1 1 -2 0 0 -1 -1 -1
27820	116501	0x1c715	20	1 -2 -1 -2 -1 4 6 -2 -1 -3 1 4 2 -4 3 1 3
27821	116503	0x1c717	20	1 -1 1 0 -1 2 2 0 -1 -1 1 0 0 -2 1 1 1
27822	116519	0x1c727	20	3 -1 1 0 2 -1 -2 0 -3 -1 1 -2 0 0 -1 -1 -1
27823	116551	0x1c747	20	1 1 1 2 2 -4 -7 2 -1 3 -1 -4 -2 4 -3 -1 -3
27824	116599	0x1c777	20	1 1 3 4 5 -7 -13 4 -5 3 -1 -8 -2 6 -5 -1 -5
27825	116603	0x1c77b	20	1 1 2 3 3 -5 -9 2 -3 1 -1 -6 -2 4 -3 -1 -3
27826	116632	0x1c798	20	2 -2 0 -1 1 0 0 -1 -1 -1 1 0 0 0 -1 -1 -1
27827	116635	0x1c79b	20	1 -1 0 -1 1 0 0 -1 -1 -1 1 0 0 0 -1 -1 -1
27828	116649	0x1c7a9	20	1 0 0 1 2 -1 -2 -1 -1 -1 1 -2 0 0 -1 -1 -1
27829	116672	0x1c7c0	20	2 -2 0 0 2 2 1 -1 -1 -1 1 0 0 -2 -1 1 -1
27830	116675	0x1c7c3	20	1 -1 0 0 2 0 -1 -1 -1 -1 1 0 0 0 -1 -1 -1
27831	116688	0x1c7d0	20	2 0 2 2 3 -4 -7 1 -3 1 -1 -4 0 2 -3 -1 -3
27832	116727	0x1c7f7	20	1 -1 1 0 1 1 1 -1 -1 -1 1 0 0 -2 -1 1 -1
27833	116740	0x1c804	20	0 2 1 2 4 -4 -8 2 -2 2 0 -5 -2 4 -3 -1 -3
27834	116768	0x1c820	20	0 0 0 0 0 1 0 0 0 0 0 1 0 0 1 1 1
27835	116772	0x1c824	20	0 0 1 0 -2 1 2 0 0 0 0 1 0 -2 1 1 1
27836	116782	0x1c82e	20	2 -1 -1 -1 0 -1 0 0 0 0 0 1 0 0 -1 -1 -1
27837	116803	0x1c843	20	1 1 2 2 2 -4 -7 2 -2 2 0 -5 -2 4 -3 -1 -3
27838	116845	0x1c86d	20	1 0 1 1 2 -3 -5 2 -2 2 0 -3 -2 2 -3 1 -3
27839	116859	0x1c87b	20	1 1 2 3 3 -3 -7 2 -2 2 0 -5 -2 2 -3 1 -3
27840	116863	0x1c87f	20	1 1 1 1 3 -5 -7 2 -2 2 0 -5 -2 4 -3 -1 -3
27841	116884	0x1c894	20	2 0 1 2 5 -4 -8 1 -4 0 0 -5 0 2 -3 -1 -3
27842	116889	0x1c899	20	1 0 0 -1 1 0 0 -1 0 0 0 1 0 0 -1 -1 -1
27843	116903	0x1c8a7	20	3 -1 1 0 4 -3 -6 1 -4 0 0 -3 0 2 -3 -1 -3
27844	116909	0x1c8ad	20	1 0 1 1 4 -3 -6 1 -2 0 0 -5 0 2 -3 -1 -3
27845	116912	0x1c8b0	20	0 0 0 0 1 -1 -2 -1 0 0 0 -1 0 2 -1 -1 -1
27846	116928	0x1c8c0	20	0 0 0 0 0 2 1 -3 0 0 2 1 0 -2 -1 1 1
27847	116932	0x1c8c4	20	2 0 1 2 4 -4 -7 1 -4 0 0 -5 0 2 -3 -1 -3
27848	116939	0x1c8cb	20	1 -1 0 -1 0 0 1 -1 0 0 0 1 0 0 -1 -1 -1
27849	116956	0x1c8dc	20	2 0 1 1 5 -4 -7 1 -4 0 0 -5 0 2 -3 -1 -3
27850	116968	0x1c8e8	20	0 0 0 1 0 -1 -1 1 -2 0 0 -1 0 0 1 1 1
27851	116997	0x1c905	20	1 -2 -1 -2 -2 2 6 0 1 -2 0 3 2 -2 3 -1 1
27852	116999	0x1c907	20	1 1 1 2 4 -4 -8 2 -3 2 0 -5 -2 4 -3 -1 -3
27853	117030	0x1c926	20	0 1 1 2 2 -1 -4 0 -1 2 2 -3 -2 0 -3 1 -1
27854	117032	0x1c928	20	0 2 2 3 2 -5 -8 2 -1 2 -2 -5 -2 4 -3 -1 -3
27855	117035	0x1c92b	20	1 -1 0 -1 0 1 2 0 -1 -2 0 1 2 -2 1 -1 1
27856	117050	0x1c93a	20	0 1 2 3 3 -3 -8 2 -3 2 0 -5 -2 4 -3 1 -3
27857	117058	0x1c942	20	0 1 2 2 2 -4 -7 2 -1 2 0 -5 -2 4 -3 -1 -3
27858	117063	0x1c947	20	1 1 1 2 2 -4 -7 2 -1 2 0 -5 -2 4 -3 -1 -3
27859	117064	0x1c948	20	0 2 2 3 2 -4 -7 2 -1 2 -2 -5 -2 4 -3 -1 -3
27860	117069	0x1c94d	20	1 0 1 1 2 -2 -5 2 -1 2 0 -3 -2 2 -3 1 -3
27861	117092	0x1c964	20	0 0 1 0 0 -1 -1 2 1 0 -2 -1 0 2 1 -1 -1
27862	117100	0x1c96c	20	2 0 1 1 2 -3 -5 2 -1 2 0 -3 -2 2 -3 -1 -3
27863	117112	0x1c978	20	2 0 2 3 3 -3 -7 2 -3 2 0 -5 -2 2 -3 1 -3
27864	117120	0x1c980	20	0 0 0 0 0 0 0 1 -1 0 0 -1 0 0 1 1 1
27865	117127	0x1c987	20	1 1 1 2 4 -4 -8 1 -3 0 0 -5 0 2 -3 -1 -3
27866	117155	0x1c9a3	20	1 1 2 2 4 -3 -8 1 -3 0 0 -5 0 2 -3 -1 -3
27867	117160	0x1c9a8	20	2 0 2 1 4 -3 -6 1 -3 0 0 -5 0 2 -3 -1 -3
27868	117167	0x1c9af	20	1 -1 -1 -1 0 3 4 -3 -1 -2 2 3 2 -4 1 1 1
27869	117181	0x1c9bd	20	1 0 1 1 3 -3 -6 1 -3 0 0 -3 0 2 -3 -1 -3
27870	117192	0x1c9c8	20	0 0 0 1 0 0 -1 1 -1 0 0 -1 0 0 1 1 1
27871	117208	0x1c9d8	20	0 0 0 1 1 0 -1 -1 1 0 0 -1 0 0 -1 -1 -1
27872	117228	0x1c9ec	20	2 0 1 1 4 -3 -7 1 -3 0 0 -5 0 2 -3 -1 -3
27873	117249	0x1ca01	20	1 0 2 2 2 0 -4 0 -2 1 2 -3 -2 0 -3 1 -1
27874	117251	0x1ca03	20	1 1 0 0 2 -4 -4 2 0 1 -2 -3 0 4 -1 -3 -3
27875	117253	0x1ca05	20	1 0 1 2 2 0 -4 0 -2 1 2 -3 -2 0 -3 1 -1
27876	117256	0x1ca08	20	0 2 2 3 4 -6 -10 4 -2 3 -2 -7 -2 6 -3 -1 -5
27877	117259	0x1ca0b	20	1 1 2 3 4 -6 -10 4 -2 3 -2 -7 -2 6 -3 -1 -5
27878	117260	0x1ca0c	20	0 0 1 1 -2 2 2 0 0 -1 0 1 0 -2 1 1 1
27879	117263	0x1ca0f	20	1 1 1 1 4 -4 -8 2 -2 1 0 -5 -2 4 -3 -1 -3
27880	117269	0x1ca15	20	1 0 1 2 3 0 -4 0 -2 1 2 -3 -2 0 -3 1 -1
27881	117271	0x1ca17	20	1 1 1 2 3 -4 -8 2 -2 1 0 -5 -2 4 -3 -1 -3
27882	117288	0x1ca28	20	2 0 2 3 4 -3 -8 2 -4 1 0 -5 -2 2 -3 1 -3
27883	117289	0x1ca29	20	1 0 2 1 2 -1 -4 0 -2 1 2 -3 -2 0 -3 1 -1
27884	117291	0x1ca2b	20	1 1 2 3 4 -3 -8 2 -4 1 0 -5 -2 2 -3 1 -3
27885	117306	0x1ca3a	20	0 1 2 3 3 -3 -8 2 -2 3 0 -5 -2 4 -3 1 -3
27886	117312	0x1ca40	20	2 -2 0 0 2 2 1 -2 -2 -1 2 1 0 -2 -1 1 -1
27887	117315	0x1ca43	20	1 1 0 0 2 -4 -5 2 0 1 -2 -3 0 4 -1 -3 -3
27888	117316	0x1ca44	20	0 2 1 2 2 -4 -7 2 0 3 0 -5 -2 4 -3 -1 -3
