adaptive_followup,all_frozen_features,arm,calls,calls_since_last_gain,censored,classification,cohort,continuation_batches,cpu_seconds,declared_cohort_size,deep_amplifier,denominator,detector,displayed_discriminant_bits,displayed_model_bits,elapsed_seconds,endpoint_bucket,endpoint_status,extra_direction_after_first,family,final_gain,final_rank,first_gain_call,full_selection_sha256,full_selection_source,further_after_seed,gained_after_seed_phase,generic_gram_sha256,generic_gram_source,generic_rank,id,initial_calls,initial_rank,initial_seed_calls,j_leakage_group,job_count,known_equation,last_gain_call,model,numerator,observed_acquiring_calls,parameter,parameter_height,point_search_cpu_seconds,point_search_elapsed_seconds,post_seed_exposure,predictive_eligible,previous_equation,rank_evidence,rescue_used,same_j_rows,search_height,seconds_per_chart,seed,selection_protocol,source,source_id,surface,timing_scope,trajectory_complete,trajectory_gap,trajectory_rank
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 591, ""family"": ""08234"", ""id"": ""b-5603797f25028412a979"", ""index"": 336795, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [7, 13, 19, 349], ""model_bits"": 294, ""nonsingular"": true, ""parameter"": ""-1061/1370"", ""parameter_height"": 1370, ""parent_id"": ""08234"", ""rescue"": false, ""score_units"": 62517555909279, ""scores_by_cutoff"": {""257"": 32426381750607, ""97"": 17177633890101, ""997"": 62517555909279}, ""smooth_prime_count"": 162}",ranked,86,86,False,no seed,broad-rank-v1,0,107.756815961,,0,1370,native,591,294,113.8134908110078,no seed,CERTIFIED,0,08234,0,17,,,,,False,0b363e8c1ce1bc83a9fd2237a4b43ab82dc2e35393978d10b5ced7a4c03ae1cd,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08234.json,17,broad-rank-v1:b-5603797f25028412a979,86,17,86,5668a96ac717e39336c25bcc291525dfba169ec23da3f3ff19e57fca454890bd,,False,,"[""0"", ""0"", ""0"", ""-183309377399162170139133457428418477474549691076921634124547"", ""30485694827439696436115458482532816774174553949741078885080708056236329171408831583037950""]",-1061,0,-1061/1370,1370,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-5603797f25028412a979/state.json,b-5603797f25028412a979,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 526, ""family"": ""08f72"", ""id"": ""b-da86cdd282a24d33a35c"", ""index"": 248174, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [11, 13, 17], ""model_bits"": 260, ""nonsingular"": true, ""parameter"": ""297/974"", ""parameter_height"": 974, ""parent_id"": ""08f72"", ""rescue"": true, ""score_units"": 62806375950994, ""scores_by_cutoff"": {""257"": 33223022551506, ""97"": 16969019358728, ""997"": 62806375950994}, ""smooth_prime_count"": 163}",ranked,130,130,False,no seed,broad-rank-v1,1,172.641972785,,0,974,native,526,260,180.51378059200943,no seed,CERTIFIED,0,08f72,0,17,,,,,False,dbeddf1891151415012a83af24072c4306704226679a2adb013c37fae5844c4f,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08f72.json,17,broad-rank-v1:b-da86cdd282a24d33a35c,98,17,98,690f52accb841460d4a3010e40b2324826a9d73fa7a8f6c86db776e501888c3d,,False,,"[""0"", ""0"", ""0"", ""-22131162263418886827268999015549385496537828434571147"", ""1151716204865484883837129306739943977713278507559915932381822147911063002363590""]",297,0,297/974,974,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,True,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-da86cdd282a24d33a35c/state.json,b-da86cdd282a24d33a35c,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 543, ""family"": ""103b2"", ""id"": ""b-09b63f407a1e1d08534c"", ""index"": 318870, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 13, 31, 41], ""model_bits"": 268, ""nonsingular"": true, ""parameter"": ""749/1807"", ""parameter_height"": 1807, ""parent_id"": ""103b2"", ""rescue"": false, ""score_units"": 62901798906955, ""scores_by_cutoff"": {""257"": 32968235104651, ""97"": 16184575044191, ""997"": 62901798906955}, ""smooth_prime_count"": 162}",ranked,321,217,False,amplifier,broad-rank-v1,2,357.1644419539999,,0,1807,native,543,268,389.13577114700456,seed only (endpoint +1/+2),CERTIFIED,1,103b2,2,19,21,,,1,True,5b1d40b6a919183e75a2f706adf87706b6e6a36f65de4b6ef216535d681ae55e,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/103b2.json,17,broad-rank-v1:b-09b63f407a1e1d08534c,121,19,21,d5a1a6b7affea00570ebc88e6b96d64fd0dbddd110e9c9f4de192ff0dcf60888,,False,104,"[""0"", ""0"", ""0"", ""-1059646880033816392428611172279829929503901416291678100"", ""362183179767645143441161145827496601393384877264820914377410309094101902064472900""]",749,2,749/1807,1807,,,300,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-09b63f407a1e1d08534c/state.json,b-09b63f407a1e1d08534c,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 539, ""family"": ""11952"", ""id"": ""b-345c85aaf628a21c906d"", ""index"": 380522, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [7, 13, 17], ""model_bits"": 268, ""nonsingular"": true, ""parameter"": ""1173/1606"", ""parameter_height"": 1606, ""parent_id"": ""11952"", ""rescue"": false, ""score_units"": 62920718999749, ""scores_by_cutoff"": {""257"": 33394301547152, ""97"": 17143539407419, ""997"": 62920718999749}, ""smooth_prime_count"": 163}",ranked,307,258,False,amplifier,broad-rank-v1,2,404.993534806,,0,1606,native,539,268,435.15194195300865,endpoint +3 or more,CERTIFIED,1,11952,3,20,7,,,1,True,6a444b1891c301efd8e1fe5c26e1ccb6a72c0fd42a3df082b313f8fc1af3e25d,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/11952.json,17,broad-rank-v1:b-345c85aaf628a21c906d,107,20,7,c74d7af88b9f44de6ef42f2716b4817202e7bfba5cc6bd3e425651f2f5507e04,,False,49,"[""0"", ""0"", ""0"", ""-805050508389898661529984162066705993424482091552640052"", ""272189275830447469451799746466144887414198210341691257808283521878599467120465220""]",1173,3,1173/1606,1606,,,300,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-345c85aaf628a21c906d/state.json,b-345c85aaf628a21c906d,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""generic"", ""discriminant_bits"": 509, ""family"": ""x1092-original"", ""id"": ""b-e94bbe4462c32b3de07c"", ""index"": 347183, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [11], ""model_bits"": 256, ""nonsingular"": true, ""parameter"": ""-492/1697"", ""parameter_height"": 1697, ""parent_id"": ""x1092-original"", ""rescue"": false, ""score_units"": 63733247597929, ""scores_by_cutoff"": {""257"": 32839343327908, ""97"": 19069525520757, ""997"": 63733247597929}, ""smooth_prime_count"": 165}",ranked,298,247,False,seed only,broad-rank-v1,1,358.435174708,,0,1697,generic,509,256,455.6409423580044,seed only (endpoint +1/+2),CERTIFIED,0,x1092-original,1,18,51,,,0,True,cff2de04887f86511e4e86c8e2e829fae835c424232a79fd84a33c0d6a518441,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-original.json,17,broad-rank-v1:b-e94bbe4462c32b3de07c,198,18,,0260fed5bda84c95323358c51c0303847a623f300a1d34219592276398d2e375,,False,51,"[""0"", ""0"", ""0"", ""-4299450833342471183782210127565231694239037126376187"", ""108493221950959857394270091738036052311658875504589943031017061010831717960150""]",-492,1,-492/1697,1697,,,247,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-e94bbe4462c32b3de07c/state.json,b-e94bbe4462c32b3de07c,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""generic"", ""discriminant_bits"": 2938, ""family"": ""x1092-class1"", ""id"": ""b-f21d250fa2b9d0b39049"", ""index"": 150737, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 17, 41, 59, 101, 197], ""model_bits"": 1470, ""nonsingular"": true, ""parameter"": ""-1316/949"", ""parameter_height"": 1316, ""parent_id"": ""x1092-class1"", ""rescue"": false, ""score_units"": 58478882109342, ""scores_by_cutoff"": {""257"": 28985716787430, ""97"": 16020332387872, ""997"": 58478882109342}, ""smooth_prime_count"": 159}",ranked,198,198,False,no seed,broad-rank-v1,0,276.980263987,,0,949,generic,2938,1470,359.03078422699764,no seed,CERTIFIED,0,x1092-class1,0,17,,,,,False,d5f3d13b294b545fd88ef00ad64c43e576d7413af5d20cccde9f39edeaa22db1,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-class1.json,17,broad-rank-v1:b-f21d250fa2b9d0b39049,198,17,,62bb7eeb551460004bc2d42668fb4a58373161f6b0efe34a6b880ec4cb0bd33a,,False,,"[""0"", ""0"", ""0"", ""-15559727033190676886287775810672931172354052370355396846771873344148705006104270379061868148943979614655500846698950913020452204966399721929643466999716940696266949484939736760047771711664484222688663182426872970821565703184896529599946014141462694333505737351730544565573500474094356625519218267"", ""23635843357360364172374625465469350072385890031909393542467115296306320661792532727275465974240538245701543976543751795301538252217486709026176210202188812748120635818566984305572543918335327755204394694082790757340720062116854781574550458075698919184318457164197140890898926632523992415639066356003909071788305091598710825803245022172549045281442937759189218134441849446276247606308222945785992374836145075009633027647481728147256335617904374""]",-1316,0,-1316/949,1316,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-f21d250fa2b9d0b39049/state.json,b-f21d250fa2b9d0b39049,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 518, ""family"": ""074d9"", ""id"": ""b-8c36292ae43e874a1304"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 17, 19, 223], ""model_bits"": 258, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""074d9"", ""rescue"": false, ""score_units"": 49275477987460, ""scores_by_cutoff"": {""257"": 26627182505580, ""97"": 12387642377419, ""997"": 49275477987460}, ""smooth_prime_count"": 159}",control,261,258,False,seed only,broad-rank-v1,2,326.74450798,,0,464,native,518,258,344.0085742079973,seed only (endpoint +1/+2),CERTIFIED,0,074d9,1,18,3,,,0,False,98e6d83fcd56ce9d2adba8bd0a93cf8fdd22ed950645c1b80bb922773845e6ae,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/074d9.json,17,broad-rank-v1:b-8c36292ae43e874a1304,99,18,3,c75b4818fbb3f53e8486dea80f0575e378642aacf8d0fb35dbf30ff31153a611,,False,3,"[""0"", ""0"", ""0"", ""-10961188812515628946323988690915319052056778600680907"", ""442877773733722212135939003976834448762622380393894265515187487411216402697094""]",-1215,1,-1215/464,1215,,,258,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-8c36292ae43e874a1304/state.json,b-8c36292ae43e874a1304,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 522, ""family"": ""07ca9"", ""id"": ""b-ab95130aabd8c8a4e48b"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [7, 11, 13, 31, 41, 71], ""model_bits"": 260, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""07ca9"", ""rescue"": false, ""score_units"": 43681836669310, ""scores_by_cutoff"": {""257"": 22562461693183, ""97"": 12670899236633, ""997"": 43681836669310}, ""smooth_prime_count"": 160}",control,86,86,False,no seed,broad-rank-v1,0,85.232298633,,0,464,native,522,260,90.28319092499441,no seed,CERTIFIED,0,07ca9,0,17,,,,,False,c041e34d0156558d58fe40d5ac6bebfadd0803dcd5c923015d5e5e071df8a639,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/07ca9.json,17,broad-rank-v1:b-ab95130aabd8c8a4e48b,86,17,86,5829f76f06ce8288df0ddc7289757b57afb48950664ceec37440cc0e463af749,,False,,"[""0"", ""0"", ""0"", ""-18213645281441224842323860710685110006793350036084912"", ""960436794024720679017165277973173069844700458546391577364885576401022627230080""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-ab95130aabd8c8a4e48b/state.json,b-ab95130aabd8c8a4e48b,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 553, ""family"": ""08234"", ""id"": ""b-e90220e372c6062778ed"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 13, 17, 31, 89, 97], ""model_bits"": 276, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""08234"", ""rescue"": false, ""score_units"": 46479227790980, ""scores_by_cutoff"": {""257"": 27177132649033, ""97"": 12635793661796, ""997"": 46479227790980}, ""smooth_prime_count"": 159}",control,86,86,False,no seed,broad-rank-v1,0,88.570836673,,0,464,native,553,276,94.12487163601327,no seed,CERTIFIED,0,08234,0,17,,,,,False,0b363e8c1ce1bc83a9fd2237a4b43ab82dc2e35393978d10b5ced7a4c03ae1cd,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08234.json,17,broad-rank-v1:b-e90220e372c6062778ed,86,17,86,c9b1344c76517123fde589d9a7d4debfefcf1593e606ba53397cbfe227ff8e91,,False,,"[""0"", ""0"", ""0"", ""-31933591956458495355502471297248056609369922346035858027"", ""69795326896658429042615403771593122968949080690251288470558762305895592028236574054""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-e90220e372c6062778ed/state.json,b-e90220e372c6062778ed,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 517, ""family"": ""08f72"", ""id"": ""b-a2193ce7d23020046fa1"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 13, 17, 19, 23, 37], ""model_bits"": 257, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""08f72"", ""rescue"": false, ""score_units"": 49402473927044, ""scores_by_cutoff"": {""257"": 27235729799099, ""97"": 13344506147273, ""997"": 49402473927044}, ""smooth_prime_count"": 160}",control,98,98,False,no seed,broad-rank-v1,0,106.12245778299999,,0,464,native,517,257,111.76995218200318,no seed,CERTIFIED,0,08f72,0,17,,,,,False,dbeddf1891151415012a83af24072c4306704226679a2adb013c37fae5844c4f,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/08f72.json,17,broad-rank-v1:b-a2193ce7d23020046fa1,98,17,98,fd91bd7cdf8b8ce00ab878d9960e6d2990d0c828ed01adc7426086433aca0a17,,False,,"[""0"", ""0"", ""0"", ""-4926543363990783288125687082557545254968212148120667"", ""136099657220323058024413661388776702748185687562486788973226895827601481443574""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-a2193ce7d23020046fa1/state.json,b-a2193ce7d23020046fa1,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 516, ""family"": ""103b2"", ""id"": ""b-5b653d88ea17886ec0dd"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [7, 11, 13, 17, 29, 281], ""model_bits"": 256, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""103b2"", ""rescue"": false, ""score_units"": 52432113396381, ""scores_by_cutoff"": {""257"": 30176978362321, ""97"": 14829911269544, ""997"": 52432113396381}, ""smooth_prime_count"": 160}",control,86,86,False,no seed,broad-rank-v1,0,92.851072307,,0,464,native,516,256,101.70602561499982,no seed,CERTIFIED,0,103b2,0,17,,,,,False,5b1d40b6a919183e75a2f706adf87706b6e6a36f65de4b6ef216535d681ae55e,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/103b2.json,17,broad-rank-v1:b-5b653d88ea17886ec0dd,86,17,86,282d738a011d07f46eaba3529fa705c76a34f65ad859d509b8ff754421f5361e,,False,,"[""0"", ""0"", ""0"", ""-3474516196901394710098911079141524521241411205273152"", ""76500673731537634615651625992121030075088015953857632043676463263645330131200""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-5b653d88ea17886ec0dd/state.json,b-5b653d88ea17886ec0dd,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""native"", ""discriminant_bits"": 515, ""family"": ""11952"", ""id"": ""b-b2d9af3062591a8281da"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 43, 89], ""model_bits"": 257, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""11952"", ""rescue"": false, ""score_units"": 52043541020749, ""scores_by_cutoff"": {""257"": 28976966438055, ""97"": 14414452284594, ""997"": 52043541020749}, ""smooth_prime_count"": 160}",control,295,288,False,seed only,broad-rank-v1,2,346.22682809699995,,0,464,native,515,257,370.004004145012,seed only (endpoint +1/+2),CERTIFIED,0,11952,1,18,7,,,0,False,6a444b1891c301efd8e1fe5c26e1ccb6a72c0fd42a3df082b313f8fc1af3e25d,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/11952.json,17,broad-rank-v1:b-b2d9af3062591a8281da,103,18,7,3745aebe13a93d93be428a0d3bc6e23dc271bab7a814c7e41e2881554a2294c5,,False,7,"[""0"", ""0"", ""0"", ""-5322583930398358906508111874861950459975564463438852"", ""148909367650211204870138567653381817446905703620776644339631301157575678646596""]",-1215,1,-1215/464,1215,,,288,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-b2d9af3062591a8281da/state.json,b-b2d9af3062591a8281da,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""generic"", ""discriminant_bits"": 511, ""family"": ""x1092-original"", ""id"": ""b-8db575b35faeaac1a2a9"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 17, 19, 23, 71], ""model_bits"": 256, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""x1092-original"", ""rescue"": false, ""score_units"": 50203291962423, ""scores_by_cutoff"": {""257"": 27250087923818, ""97"": 12408965005853, ""997"": 50203291962423}, ""smooth_prime_count"": 158}",control,198,198,False,no seed,broad-rank-v1,0,252.586774493,,0,464,generic,511,256,332.9642026049987,no seed,CERTIFIED,0,x1092-original,0,17,,,,,False,cff2de04887f86511e4e86c8e2e829fae835c424232a79fd84a33c0d6a518441,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-original.json,17,broad-rank-v1:b-8db575b35faeaac1a2a9,198,17,,50064098ceaa4ffb85d74a67f4e1445cabda58693b97822548cc355b6e958fbb,,False,,"[""0"", ""0"", ""0"", ""-2878845274078505904962897798746679052032070448466112"", ""59527935963250143104612824753582183716510486215798965078393619433852528297216""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-8db575b35faeaac1a2a9/state.json,b-8db575b35faeaac1a2a9,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""control"", ""backend"": ""generic"", ""discriminant_bits"": 2936, ""family"": ""x1092-class1"", ""id"": ""b-e9f1fe2a6204e6390daf"", ""index"": 253269, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 7, 11, 13, 17, 23, 41, 59, 101, 197], ""model_bits"": 1469, ""nonsingular"": true, ""parameter"": ""-1215/464"", ""parameter_height"": 1215, ""parent_id"": ""x1092-class1"", ""rescue"": false, ""score_units"": 50259958504070, ""scores_by_cutoff"": {""257"": 24663062302065, ""97"": 11815200321865, ""997"": 50259958504070}, ""smooth_prime_count"": 156}",control,198,198,False,no seed,broad-rank-v1,0,254.349664201,,0,464,generic,2936,1469,329.60305987299944,no seed,CERTIFIED,0,x1092-class1,0,17,,,,,False,d5f3d13b294b545fd88ef00ad64c43e576d7413af5d20cccde9f39edeaa22db1,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/x1092-class1.json,17,broad-rank-v1:b-e9f1fe2a6204e6390daf,198,17,,9a1b0d3ce5958f9b83e5737fb399647b9e710958dc3b00151aa6caced86893bd,,False,,"[""0"", ""0"", ""0"", ""-9778717528717865476103901828079269872285317527068580135443941476963187574005039482072916860070730497188289459839305373728763577751673020438206610260730952247741460694331033873360584368794562586821585846701221139956344211336221738917876556313613302039828952979545635211458598630342491309854296875"", ""11776387822314694839903733984126269580565316897262645015925203415145340198894151501127600398715342131745676955756791180583808258375121901341974129972397295756507816688063002160782649436587138180427158662692249849058749173482722837305582960795501523080714934287696374772727344046810356366036612973154373797382257357585623077019222300463302146160430620542062804486883908487301291102716690489366830226940060584636158560498320106634496985839843750""]",-1215,0,-1215/464,1215,,,,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,0,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-e9f1fe2a6204e6390daf/state.json,b-e9f1fe2a6204e6390daf,X1092,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
RANK_DEPENDENT_CONTINUATION_AND_HASH_RESCUE,"{""arm"": ""ranked"", ""backend"": ""native"", ""discriminant_bits"": 547, ""family"": ""074d9"", ""id"": ""b-4559713d89d632c8a87e"", ""index"": 348977, ""intake_status"": ""ACCEPTED"", ""local_singular_primes"": [5, 13, 17, 19, 47], ""model_bits"": 272, ""nonsingular"": true, ""parameter"": ""-2612/1847"", ""parameter_height"": 2612, ""parent_id"": ""074d9"", ""rescue"": false, ""score_units"": 61598415202070, ""scores_by_cutoff"": {""257"": 30099957328272, ""97"": 15186014224596, ""997"": 61598415202070}, ""smooth_prime_count"": 161}",ranked,271,258,False,seed only,broad-rank-v1,2,331.754331806,,0,1847,native,547,272,353.30757878797885,seed only (endpoint +1/+2),CERTIFIED,0,074d9,1,18,13,,,0,False,98e6d83fcd56ce9d2adba8bd0a93cf8fdd22ed950645c1b80bb922773845e6ae,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-inputs/parents/074d9.json,17,broad-rank-v1:b-4559713d89d632c8a87e,109,18,13,208a5f380cf556573265d69ba05575392cef060f68a4281a96778539bcc9ad8e,,False,13,"[""0"", ""0"", ""0"", ""-5660638776827086270308683047769928169380997195931272752"", ""5276663859582761594766247089351910987222595611406650481801182054124450442077824896""]",-2612,1,-2612/1847,2612,,,258,True,False,RETAINED_CERTIFICATE_NOT_NEW_ARITHMETIC_REPLAY,False,1,,,1,,artifacts/local/elliptic-curves/broad-rank-v1/runtime/research/broad-cases/b-4559713d89d632c8a87e/state.json,b-4559713d89d632c8a87e,X948,SUM_OF_BATCH_PROCESS_TREE_CPU_AND_ELAPSED; excludes queue waiting and shared scoring,True,,
