attribution,batch_cpu_lower,batch_cpu_upper,batch_elapsed_lower,batch_elapsed_upper,call,deep_event,directions,id,point_search_cpu_sum,point_search_elapsed_sum,rank_after_call_attribution,rank_from_earlier_calls,timing_scope
ORIGINATING_CALL; may be certified by later reconciliation,0.0,235.17384164999999,0.0,254.683112986997,4,False,2,broad-rank-v1:b-43eeec75fb577a8c3b1f,,,20,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,235.17384164999999,0.0,254.683112986997,9,False,2,broad-rank-v1:b-43eeec75fb577a8c3b1f,,,22,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,142.93430181200003,0.0,159.50427605200093,1,False,1,broad-rank-v1:b-54d2c9a9dc497d439869,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,142.93430181200003,0.0,159.50427605200093,6,False,1,broad-rank-v1:b-54d2c9a9dc497d439869,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,236.159899676,0.0,336.8225831449963,50,False,1,broad-rank-v1:b-ec68368d38c5c41296ca,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,236.159899676,0.0,336.8225831449963,55,False,1,broad-rank-v1:b-ec68368d38c5c41296ca,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,236.159899676,0.0,336.8225831449963,76,False,1,broad-rank-v1:b-ec68368d38c5c41296ca,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,155.029716239,0.0,164.9885593620129,21,False,1,broad-rank-v1:b-d7e323ed3968e68f87fe,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,145.17714842599997,0.0,164.10504107701126,1,False,1,broad-rank-v1:b-b74fe17b2b808fc88020,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,145.17714842599997,0.0,164.10504107701126,28,False,1,broad-rank-v1:b-b74fe17b2b808fc88020,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,252.28358113500002,0.0,345.3741794200032,1,False,3,broad-rank-v1:b-49df1768251d558a418e,,,20,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,252.28358113500002,0.0,345.3741794200032,2,False,1,broad-rank-v1:b-49df1768251d558a418e,,,21,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,178.38211404200004,0.0,194.14925983498688,23,False,1,broad-rank-v1:b-2385c3b92a3e95105dc5,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,178.38211404200004,0.0,194.14925983498688,40,False,1,broad-rank-v1:b-2385c3b92a3e95105dc5,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,162.00433623799998,0.0,184.82701006898424,1,False,1,broad-rank-v1:b-2d57b7ef32e6497bd92c,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,162.00433623799998,0.0,184.82701006898424,6,False,1,broad-rank-v1:b-2d57b7ef32e6497bd92c,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,162.00433623799998,0.0,184.82701006898424,17,False,1,broad-rank-v1:b-2d57b7ef32e6497bd92c,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,279.99388299,0.0,370.8737019529799,31,False,1,broad-rank-v1:b-4d6d0bebec78f447cfab,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,279.99388299,0.0,370.8737019529799,34,False,1,broad-rank-v1:b-4d6d0bebec78f447cfab,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,279.99388299,0.0,370.8737019529799,45,False,1,broad-rank-v1:b-4d6d0bebec78f447cfab,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,279.99388299,0.0,370.8737019529799,54,False,1,broad-rank-v1:b-4d6d0bebec78f447cfab,,,21,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,192.56297559899997,0.0,217.71376729602343,1,False,1,broad-rank-v1:b-ee767bdd5ff0c625e186,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,192.56297559899997,0.0,217.71376729602343,2,False,1,broad-rank-v1:b-ee767bdd5ff0c625e186,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,192.56297559899997,0.0,217.71376729602343,3,False,1,broad-rank-v1:b-ee767bdd5ff0c625e186,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,192.56297559899997,0.0,217.71376729602343,10,False,1,broad-rank-v1:b-ee767bdd5ff0c625e186,,,21,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,193.74936682,0.0,210.3995365940209,59,False,1,broad-rank-v1:b-cf07b1aa4b516b0024e9,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,276.072315811,0.0,375.8990301490121,151,False,1,broad-rank-v1:b-423d575e5622e56d62f6,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,201.908075388,0.0,226.70209744101157,3,False,1,broad-rank-v1:b-2885590ca06767c60c8e,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,201.908075388,0.0,226.70209744101157,8,False,1,broad-rank-v1:b-2885590ca06767c60c8e,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,201.908075388,0.0,226.70209744101157,17,False,1,broad-rank-v1:b-2885590ca06767c60c8e,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,201.908075388,0.0,226.70209744101157,26,False,1,broad-rank-v1:b-2885590ca06767c60c8e,,,21,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,206.117667183,0.0,235.43942673600395,31,False,1,broad-rank-v1:b-484fce5fa9688fff9eb1,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,206.117667183,0.0,235.43942673600395,53,False,1,broad-rank-v1:b-484fce5fa9688fff9eb1,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,206.117667183,0.0,235.43942673600395,92,False,1,broad-rank-v1:b-484fce5fa9688fff9eb1,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,206.117667183,0.0,235.43942673600395,129,False,1,broad-rank-v1:b-484fce5fa9688fff9eb1,,,21,20,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,176.92097993999997,0.0,201.01478240298457,1,False,1,broad-rank-v1:b-b12de17b5ecd1463610c,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,176.92097993999997,0.0,201.01478240298457,32,False,1,broad-rank-v1:b-b12de17b5ecd1463610c,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,176.92097993999997,0.0,201.01478240298457,75,False,1,broad-rank-v1:b-b12de17b5ecd1463610c,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,142.50389703599998,0.0,162.42136501098867,1,False,1,broad-rank-v1:b-90bae285aace9dcc07ab,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,142.50389703599998,0.0,162.42136501098867,8,False,1,broad-rank-v1:b-90bae285aace9dcc07ab,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,235.43670760199998,349.968044726,262.750450677966,386.45435687497957,208,False,1,broad-rank-v1:b-90bae285aace9dcc07ab,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,254.52106390400002,0.0,350.21542704300373,4,False,1,broad-rank-v1:b-53e8afbdb4fe22e7ad96,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,149.797187515,0.0,160.03598509100266,3,False,1,broad-rank-v1:b-1073b5711dfc618f1ed5,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,148.963494629,0.0,161.24242821100052,15,False,1,broad-rank-v1:b-af1864827d7e66ee890b,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,169.305345384,0.0,192.41455560398754,1,False,1,broad-rank-v1:b-0b73d75e6b5d9b10fb48,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,169.305345384,0.0,192.41455560398754,22,False,1,broad-rank-v1:b-0b73d75e6b5d9b10fb48,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,169.305345384,0.0,192.41455560398754,43,False,1,broad-rank-v1:b-0b73d75e6b5d9b10fb48,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,239.63768369500002,0.0,321.73125151198474,1,False,1,broad-rank-v1:b-6bea07876c1cf427f709,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,239.63768369500002,0.0,321.73125151198474,6,False,1,broad-rank-v1:b-6bea07876c1cf427f709,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,169.17024066699997,0.0,182.65446959302062,41,False,1,broad-rank-v1:b-a202004a2b1f4e18c017,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,169.17024066699997,289.24123823499997,182.65446959302062,312.4488449690107,172,False,1,broad-rank-v1:b-a202004a2b1f4e18c017,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,136.755305815,0.0,145.56542568199802,3,False,1,broad-rank-v1:b-54bb9da29708c2e7cf7a,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,136.755305815,277.445437783,145.56542568199802,299.35296747199027,126,False,1,broad-rank-v1:b-54bb9da29708c2e7cf7a,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,136.755305815,277.445437783,145.56542568199802,299.35296747199027,155,False,1,broad-rank-v1:b-54bb9da29708c2e7cf7a,,,20,19,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,189.075085215,0.0,204.96767966699554,77,False,1,broad-rank-v1:b-fad38d16df137f2b943c,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,164.381848944,0.0,176.3936936139944,1,False,2,broad-rank-v1:b-5bb9188fe89ae7bd8d03,,,19,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,128.392481717,0.0,143.76430665902444,22,False,1,broad-rank-v1:b-2606ed5f30f120ffd0b3,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,254.039689595,0.0,344.4357003059995,7,False,1,broad-rank-v1:b-66ff12fc87cd265aabcc,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,135.65523849599998,0.0,150.62052607999067,5,False,1,broad-rank-v1:b-f6fdd83a99cba40c6bcc,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,171.538886324,0.0,187.54898612000397,37,False,1,broad-rank-v1:b-ea76a8a0aff4a0e5cce2,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,171.538886324,294.852947277,187.54898612000397,321.8265152510139,176,False,1,broad-rank-v1:b-ea76a8a0aff4a0e5cce2,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,155.604703927,0.0,170.70223553900723,1,False,3,broad-rank-v1:b-c7195dffd83b9886a66d,,,20,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,259.980407186,0.0,342.75229119398864,7,False,1,broad-rank-v1:b-315189ac20892825f6fd,,,18,17,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
ORIGINATING_CALL; may be certified by later reconciliation,0.0,259.980407186,0.0,342.75229119398864,26,False,1,broad-rank-v1:b-315189ac20892825f6fd,,,19,18,Enclosing batch sums; includes preparation and verification. Not exact discovery CPU.
