priority_rank	orbit_mask	orbit_hex	group_addition_upper_bound	support_count	maximum_absolute_coefficient	coefficient_l1	minimal_unoriented_count	section_basis_w	direct_alternate_w	historical_alternate_w	short_basis_w
23591	84873	0x14b89	9	9	2	10	20	-1 -1 1 0 0 0 -2 0 0 0 1 1 -1 0 1 -1 0	-3 0 4 -1 -5 -1 2 0 -3 -6 -1 4 0 -4 3 -1 -4	-8 -24 1 -4 -6 -2 5 -11 -1 5 -2 -4 12 -5 2 10 1	-1 -2 0 1 0 -2 2 1 -1 1 0 1 0 -2 1 0 1
23592	107893	0x1a575	9	9	2	10	24	-1 -1 1 0 0 0 -2 1 0 -1 1 0 -1 0 1 0 0	-2 0 4 0 -2 -3 0 0 -3 -4 -3 2 1 -2 2 0 -4	-14 4 2 14 6 -7 -4 1 5 2 -3 -4 6 -8 -11 2 1	1 0 -1 0 -1 -1 1 0 -1 0 -1 0 0 -1 0 1 1
23593	26498	0x06782	9	9	2	10	21	-1 -1 1 0 0 0 -2 1 0 0 0 0 -1 1 1 0 -1	-2 0 3 0 -3 -1 1 0 -3 -4 -1 2 0 -3 3 -1 -3	-13 -4 3 8 1 -6 -3 -3 4 4 -5 -3 9 -9 -7 7 1	0 1 0 0 0 0 0 -1 1 1 1 0 0 -1 1 0 0
23594	58961	0x0e651	9	9	2	10	22	-1 -1 1 0 0 0 -2 1 1 -1 0 0 0 1 0 0 -1	-2 0 5 0 -4 -1 0 -1 -4 -7 -2 4 2 -4 3 -2 -5	-24 -18 4 15 6 -11 -3 -6 9 7 1 -7 16 -13 -12 11 2	1 0 0 0 -1 0 1 0 0 1 1 0 0 -1 1 1 0
23595	87570	0x15612	9	9	2	10	17	-1 -1 1 0 0 0 -1 0 0 0 1 1 0 0 1 -2 1	1 -2 0 1 -2 2 3 1 1 0 3 2 -1 0 1 1 1	-8 -10 1 8 3 -2 7 -7 -2 1 2 -8 9 0 -5 -1 1	-2 -3 2 2 1 -2 2 2 -2 1 -1 2 1 -2 1 0 1
23596	97687	0x17d97	9	9	2	10	18	-1 -1 1 0 0 0 -1 0 0 0 2 0 -1 0 1 -1 1	2 -1 -2 1 1 0 2 2 2 3 3 -1 -3 3 0 2 3	-11 6 2 14 6 -5 0 -1 2 1 -2 -6 6 -2 -10 -3 1	-1 -1 1 2 1 -2 2 1 -1 0 -1 1 1 -1 1 0 1
23597	90874	0x162fa	9	9	2	10	20	-1 -1 1 0 0 0 -1 0 0 0 2 0 0 -1 1 -1 1	1 -2 -2 0 0 1 2 2 1 4 2 -1 -2 1 1 3 3	-1 -12 1 -2 -2 2 4 -6 1 4 6 -3 5 1 3 3 1	-2 -1 2 1 1 -1 1 1 0 1 0 0 0 -1 1 0 1
23598	112798	0x1b89e	9	9	2	10	22	-1 -1 1 0 0 0 0 -1 0 -1 2 0 0 0 1 -1 1	-1 1 1 0 0 -1 1 0 -1 -2 -1 2 0 -1 1 -3 -1	-9 -13 -1 8 5 -3 7 -6 -2 0 5 -8 8 1 -5 -2 1	2 -1 -1 1 -1 -2 2 1 -2 -2 -2 1 1 -1 0 1 1
23599	87047	0x15407	9	9	2	10	18	-1 -1 1 0 0 0 0 -1 0 0 1 1 0 0 1 -2 1	-1 0 1 0 -3 2 3 0 -1 -3 1 4 0 -3 2 -3 -1	-6 -28 -1 0 -1 0 13 -13 -6 1 5 -9 12 2 1 2 1	-1 -3 1 2 0 -2 2 2 -2 0 -1 2 1 -2 1 0 1
23600	23087	0x05a2f	9	9	2	10	22	-1 -1 1 0 0 0 0 -1 0 0 2 0 1 -1 0 -1 1	-2 0 1 -2 -3 0 2 0 -3 -2 -1 3 0 -4 3 -2 -1	5 -44 0 -22 -12 7 9 -15 0 9 15 0 8 3 18 14 1	-1 1 1 -1 0 1 0 0 2 1 2 -1 -1 0 1 0 0
23601	112318	0x1b6be	9	9	2	10	19	-1 -1 1 0 0 0 0 -1 0 0 2 1 0 -1 0 -1 1	-1 0 -1 -1 -2 1 2 1 0 0 1 2 -2 -1 2 -1 1	-1 -33 1 -14 -11 3 6 -13 0 8 5 -1 10 -1 11 13 1	-2 -1 1 1 1 -1 2 1 0 1 1 0 -1 -1 2 -1 1
23602	91631	0x165ef	9	9	2	10	23	-1 -1 1 0 0 0 0 0 0 -1 2 0 0 -1 1 -1 1	0 0 -1 0 1 0 1 1 0 2 -1 1 -1 0 1 -1 1	-3 -11 -1 4 2 1 7 -5 -2 0 6 -6 5 2 -1 -2 1	-1 -1 1 1 0 -1 1 1 -1 0 -1 0 0 -1 1 0 1
23603	50864	0x0c6b0	9	9	2	10	24	-1 -1 1 0 0 1 -2 0 0 0 1 0 -1 0 1 -1 0	-3 0 4 -2 -5 -1 2 0 -4 -6 -1 4 0 -5 3 -1 -4	-13 -50 1 -7 -5 -3 9 -18 2 9 9 -7 19 -5 5 16 2	0 -2 0 0 -1 -1 2 1 0 1 1 0 0 -2 1 1 0
23604	66724	0x104a4	9	9	2	10	22	-1 -1 1 0 0 1 -2 1 0 -1 0 0 -1 0 1 0 0	-2 -1 4 0 -3 -1 0 0 -3 -4 -2 2 2 -3 2 1 -4	-24 -18 3 17 9 -11 -2 -5 9 6 4 -8 15 -12 -13 9 2	2 -2 -1 0 -2 -1 2 1 -2 0 -1 0 0 -2 0 2 1
23605	56923	0x0de5b	9	9	2	10	21	-1 -1 1 0 0 1 -2 1 0 -1 0 0 0 0 1 0 -1	-3 -1 3 -1 -3 0 0 0 -3 -3 -2 2 1 -4 3 0 -3	-14 -38 2 -1 -2 -4 3 -12 6 9 8 -5 16 -9 1 16 2	1 -1 0 -1 -1 0 1 0 0 1 1 -1 -1 -2 1 1 0
23606	91464	0x16548	9	9	2	10	21	-1 -1 1 0 0 1 0 1 -1 0 0 0 -2 0 1 0 1	2 -1 -3 2 2 1 1 2 2 5 2 -2 -2 3 0 2 3	-19 18 4 26 13 -10 -8 6 8 1 -4 -5 5 -9 -19 -2 1	0 0 0 1 0 0 1 0 -1 0 -1 0 0 -1 1 0 1
23607	58419	0x0e433	9	9	2	10	20	-1 -1 1 1 -1 0 0 0 -1 0 2 0 0 -1 0 0 1	-1 -1 -1 0 -1 0 1 1 0 2 1 -1 -2 0 2 1 1	10 -20 0 -23 -14 7 0 -6 1 7 4 7 0 0 17 13 0	-1 5 0 -2 1 3 -2 -2 4 2 3 -2 -2 1 1 -1 0
23608	40785	0x09f51	9	9	2	10	21	-1 -1 1 1 -1 0 0 0 0 0 2 0 0 -1 0 -1 1	0 -1 -1 0 -2 2 2 1 0 1 2 1 -2 -1 2 0 1	3 -39 -1 -18 -11 5 9 -14 -2 6 8 -1 9 1 14 12 1	-3 2 2 0 1 2 -1 0 3 3 3 -1 -1 0 2 -1 0
23609	106868	0x1a174	9	9	2	10	20	-1 -1 1 1 0 0 -2 0 0 -1 1 0 -1 0 1 0 0	-2 -1 4 1 -3 -1 -1 0 -2 -5 -1 1 2 -2 2 1 -4	-18 -1 3 12 4 -10 -8 0 8 5 -6 -2 9 -13 -11 9 1	2 0 -1 0 -1 -1 1 0 -1 0 0 0 0 -1 0 1 1
23610	113658	0x1bbfa	9	9	2	10	19	-1 -1 1 1 0 0 0 -2 0 0 1 0 0 0 1 -1 1	-1 -1 1 1 -3 3 1 0 -1 -3 2 1 2 -3 2 -1 -1	-12 -24 1 2 1 -5 3 -9 2 5 4 -5 12 -5 -2 9 1	2 -1 0 1 -1 -1 1 1 -1 -1 0 1 1 -1 0 1 1
23611	114840	0x1c098	9	9	2	10	19	-1 -1 1 1 0 0 0 0 -1 0 1 0 -2 0 1 0 1	2 -1 -3 3 2 1 0 2 3 4 3 -3 -2 4 0 2 3	-13 35 4 21 8 -9 -14 11 7 0 -14 1 -1 -10 -17 -2 0	0 2 0 1 1 0 0 -1 0 0 0 0 0 0 1 -1 1
23612	74273	0x12221	9	9	2	10	20	-1 -1 1 1 0 0 0 0 -1 0 2 0 0 -1 0 -1 1	0 -1 -1 0 -1 0 1 1 0 1 1 1 -2 0 2 0 1	8 -10 2 -17 -12 6 -3 -3 3 7 2 7 -1 -1 13 11 0	-3 4 2 -2 2 3 -2 -2 4 3 4 -2 -2 1 2 -2 -1
23613	92878	0x16ace	9	9	2	10	18	-1 -1 1 1 0 0 0 0 0 -1 2 -1 0 0 0 -1 1	1 0 1 1 0 -1 0 0 -1 -2 0 2 0 0 1 -2 -1	-11 -3 2 10 6 -5 -3 0 6 3 4 -3 5 -4 -7 2 1	0 3 1 -1 0 2 -1 -1 2 1 2 -1 0 1 1 0 -1
23614	72235	0x11a2b	9	9	2	10	17	-1 -1 1 1 0 1 0 0 -2 0 0 0 0 0 1 -1 1	-1 -2 1 1 -2 1 1 0 -1 -1 1 1 1 -2 2 0 -1	0 -8 2 -5 -2 1 -3 -1 4 5 5 3 1 -3 4 8 0	1 3 0 -3 0 3 -2 -2 2 1 2 -1 -1 0 0 0 -1
23615	122071	0x1dcd7	9	9	2	10	20	-1 0 -2 0 1 1 0 0 0 1 -1 0 -1 1 1 0 0	-3 2 2 -2 -1 -2 1 -2 -1 -4 -3 3 0 -1 1 -3 -2	-25 16 5 38 19 -13 -1 2 6 -1 -3 -14 11 -7 -27 -9 2	1 -3 -1 2 -1 -2 3 1 -2 0 -3 1 1 -2 1 1 1
23616	19186	0x04af2	9	9	2	10	19	-1 0 -2 1 1 0 1 -1 0 1 0 -1 0 0 1 0 0	-5 3 3 -3 -2 -2 0 -3 -4 -6 -6 4 2 -5 3 -6 -4	-5 6 2 13 6 -2 2 0 1 -1 1 -6 3 -1 -8 -5 1	0 1 0 0 -1 1 -1 -1 2 1 0 -1 0 0 1 0 0
23617	3133	0x00c3d	9	9	2	10	22	-1 0 -2 1 1 0 1 -1 1 1 0 -1 0 0 0 0 0	-4 3 3 -3 -3 -1 0 -3 -4 -7 -5 5 2 -5 3 -6 -4	-16 -7 4 18 8 -7 1 -4 6 3 3 -9 11 -6 -12 1 2	-1 0 1 1 -1 1 0 0 2 2 1 -1 0 0 2 0 0
23618	60486	0x0ec46	9	9	2	10	19	-1 0 -2 1 1 1 1 -1 0 0 0 -1 0 0 1 0 0	-5 3 3 -3 -1 -2 -1 -3 -3 -6 -6 4 2 -4 2 -6 -4	-16 -10 2 20 11 -7 4 -4 4 1 6 -11 11 -4 -13 -2 2	2 -1 -1 0 -2 0 1 0 0 0 -1 -1 0 -1 1 1 0
23619	124541	0x1e67d	9	9	2	10	21	-1 0 -1 0 0 1 0 1 0 1 -2 0 -1 1 0 1 0	-1 0 0 0 -1 1 1 -1 0 0 0 0 0 0 1 0 0	-27 8 6 33 17 -14 -6 2 11 3 -1 -10 12 -12 -24 0 2	1 0 -1 1 -1 1 1 0 0 1 -1 0 0 -1 1 1 1
23620	29595	0x0739b	9	9	2	10	16	-1 0 -1 0 0 1 1 0 -1 1 -2 1 0 1 0 0 0	-5 2 3 -2 -4 0 2 -3 -3 -6 -3 5 1 -5 3 -6 -4	-8 -20 2 4 1 -2 6 -8 0 3 4 -6 10 -3 -2 5 1	1 1 -2 -1 -1 2 0 -1 1 1 0 0 -1 -1 1 0 0
23621	56232	0x0dba8	9	9	2	10	19	-1 0 -1 0 0 1 1 1 0 0 -2 0 0 1 -1 1 0	-3 2 3 -1 -2 -1 0 -3 -3 -5 -4 4 2 -3 2 -5 -4	-25 -5 5 27 15 -12 -4 0 11 4 5 -9 12 -11 -19 3 2	2 2 -2 -1 -2 3 0 -1 1 1 0 -1 -1 0 1 1 0
23622	15255	0x03b97	9	9	2	10	19	-1 0 -1 0 0 1 1 1 0 0 -2 0 0 1 0 1 -1	-3 2 0 -1 0 1 0 -2 -1 -1 -3 2 0 -2 2 -5 -1	-19 -11 3 21 10 -8 2 -4 5 2 3 -10 13 -8 -14 2 2	1 1 -1 0 -1 2 0 -1 1 1 0 -1 -1 -1 2 0 0
23623	49426	0x0c112	9	9	2	10	21	-1 0 -1 0 0 2 0 1 -1 0 -1 0 -1 1 1 0 0	-2 1 0 -1 1 -1 1 -1 1 0 -1 1 -2 1 0 -2 0	-20 -8 2 25 14 -9 5 -4 3 0 4 -13 13 -4 -17 -4 2	2 -1 -2 0 -1 0 2 0 -1 0 -2 0 0 -2 1 1 0
23624	81102	0x13cce	9	9	2	10	26	-1 0 -1 0 0 2 0 1 -1 1 -1 0 -1 1 0 0 0	-2 1 0 -2 -1 -1 2 -1 0 -1 0 2 -3 0 1 -2 0	-16 -21 4 11 5 -6 3 -8 6 6 6 -8 14 -5 -7 6 2	0 1 -1 -1 0 2 1 -1 2 2 1 -1 -1 -1 2 0 -1
23625	27681	0x06c21	9	9	2	10	21	-1 0 -1 0 0 2 0 1 0 0 -1 -1 -1 1 0 1 0	-1 1 0 -1 1 -1 0 -1 0 0 -1 0 -1 1 0 -1 0	-33 -12 5 34 20 -16 -2 -3 13 5 8 -14 18 -11 -24 2 3	3 0 -2 0 -2 1 2 0 0 0 -1 -1 0 -1 1 2 0
23626	20876	0x0518c	9	9	2	10	19	-1 0 -1 0 0 2 0 1 0 0 -1 -1 -1 1 1 0 0	-1 1 0 -1 1 0 1 -1 0 0 -1 1 -1 0 0 -2 0	-29 -18 2 34 21 -13 8 -7 5 0 10 -19 19 -5 -23 -5 3	2 -2 -1 1 -2 0 2 1 -1 0 -2 0 1 -2 1 2 0
23627	38773	0x09775	9	9	2	10	23	-1 0 -1 0 1 0 0 -2 0 1 0 1 0 0 1 -1 1	-4 1 3 -2 -4 0 2 -2 -2 -6 -2 4 2 -4 2 -3 -3	-10 -6 2 12 5 -4 6 -6 -1 1 1 -9 9 -1 -8 -2 1	1 -4 -1 2 -1 -3 3 2 -3 -1 -3 2 1 -2 0 1 2
23628	97378	0x17c62	9	9	2	10	19	-1 0 -1 0 1 0 0 -1 0 2 -1 0 -1 1 1 0 0	-2 1 0 -1 -2 1 2 -1 -1 -2 0 1 0 -2 2 -2 0	-15 15 5 22 9 -8 -3 1 4 1 -6 -7 7 -6 -16 -3 1	0 -1 0 2 0 -1 1 0 0 0 -1 1 1 -1 1 0 1
23629	60230	0x0eb46	9	9	2	10	22	-1 0 -1 0 1 1 -1 0 0 1 0 -1 -2 0 1 0 0	-5 3 5 -4 -4 -4 1 -2 -6 -8 -6 5 1 -6 3 -4 -6	-17 -17 3 13 6 -7 3 -7 5 4 4 -9 13 -6 -9 4 2	0 -1 -1 0 -2 0 1 0 1 1 0 -1 0 -1 1 1 0
23630	73001	0x11d29	9	9	2	10	19	-1 0 -1 0 1 1 0 -2 0 0 1 0 0 0 1 -1 1	-4 2 3 -3 -2 -2 1 -2 -2 -6 -3 4 1 -3 1 -4 -3	-16 -26 1 13 8 -6 10 -11 1 3 10 -13 15 0 -8 0 2	3 -4 -2 1 -2 -3 4 2 -3 -2 -3 1 1 -2 0 2 1
23631	72268	0x11a4c	9	9	2	10	22	-1 0 -1 0 1 1 0 -2 0 1 0 0 0 0 1 -1 1	-4 1 3 -3 -4 0 2 -2 -3 -6 -2 4 2 -5 2 -3 -3	-15 -32 2 9 6 -5 10 -13 2 5 12 -12 16 -1 -5 4 2	2 -4 -1 1 -2 -2 3 2 -2 -1 -2 1 1 -2 0 2 1
23632	42172	0x0a4bc	9	9	2	10	22	-1 0 -1 0 1 1 0 0 -1 1 -2 0 0 1 1 0 0	-3 0 2 -1 -2 0 1 -2 -2 -3 -2 2 2 -3 2 -2 -2	-14 11 5 22 12 -7 -4 3 7 2 2 -6 5 -6 -15 -2 1	2 0 -1 -1 -1 1 0 -1 0 0 -1 0 0 -1 0 1 0
23633	48308	0x0bcb4	9	9	2	10	21	-1 0 -1 0 1 1 0 0 -1 2 -1 0 -1 0 1 0 0	-2 0 -2 -2 -1 1 2 0 0 2 0 0 -2 -1 2 0 2	-5 1 5 6 0 -1 -2 -2 5 5 0 -2 5 -4 -3 4 1	-2 0 1 0 1 1 0 -1 2 2 1 -1 -1 -1 2 -1 0
23634	71866	0x118ba	9	9	2	10	23	-1 0 -1 0 1 1 1 0 0 1 -2 0 0 1 -1 0 0	-3 2 3 -2 -4 0 1 -3 -4 -7 -3 6 2 -5 3 -6 -4	-23 -14 7 19 9 -10 -4 -4 12 8 6 -7 14 -11 -13 9 2	0 1 0 -1 -1 3 0 -1 2 2 2 -1 -1 0 2 0 -1
23635	129157	0x1f885	9	9	2	10	20	-1 0 -1 0 1 1 1 0 0 1 -2 0 0 1 0 0 -1	-3 2 0 -2 -2 2 1 -2 -2 -3 -2 4 0 -4 3 -6 -1	-17 -20 5 13 4 -6 2 -8 6 6 4 -8 15 -8 -8 8 2	-1 0 1 0 0 2 0 -1 2 2 2 -1 -1 -1 3 -1 -1
23636	87426	0x15582	9	9	2	10	23	-1 0 -1 0 1 2 0 0 0 0 -1 -1 0 1 1 -1 0	-2 1 2 -2 -1 0 1 -2 -2 -4 -2 4 1 -3 1 -4 -2	-27 -28 3 28 18 -11 9 -10 6 3 15 -18 20 -4 -18 -1 3	2 -3 0 0 -2 0 2 1 -1 0 -1 0 1 -2 1 2 -1
23637	36766	0x08f9e	9	9	2	10	20	-1 0 -1 0 1 2 0 1 0 0 -1 -1 -1 0 1 0 0	0 0 -2 -1 2 1 0 0 1 3 -1 0 -1 1 0 0 2	-29 -6 5 36 20 -13 0 -2 11 3 8 -15 16 -9 -24 -2 3	0 -3 1 1 -1 0 2 1 -1 1 -1 -1 0 -2 2 1 0
23638	15315	0x03bd3	9	9	2	10	21	-1 0 -1 0 2 0 -1 -1 1 1 0 0 0 1 0 -1 0	0 0 1 -1 -2 0 1 -1 0 -4 1 3 0 0 1 -1 0	-27 16 9 33 14 -14 -9 2 13 6 -4 -9 12 -11 -24 0 2	-1 -3 2 2 1 -2 3 1 -1 1 0 1 1 -1 2 0 0
23639	38544	0x09690	9	9	2	10	22	-1 0 -1 0 2 0 0 -1 0 1 -1 -1 0 1 1 0 0	-2 1 2 -1 -1 -1 0 -2 -3 -4 -3 2 3 -3 2 -3 -2	-19 33 7 34 18 -11 -11 10 11 1 -2 -6 2 -8 -24 -7 1	2 0 0 0 -1 0 0 -1 0 -1 -1 0 1 0 0 1 0
23640	43837	0x0ab3d	9	9	2	10	22	-1 0 -1 0 2 0 0 -1 0 1 -1 1 0 1 0 -1 0	-2 1 2 -1 -3 0 1 -2 -1 -6 -1 5 1 -2 2 -4 -2	-19 21 8 26 9 -10 -9 4 9 4 -8 -5 7 -10 -19 0 1	-1 -2 1 1 1 -1 2 0 -1 1 0 1 0 -1 2 -1 0
23641	37910	0x09416	9	9	2	10	23	-1 0 -1 0 2 0 0 -1 0 1 0 -1 0 0 1 -1 1	-2 1 3 -2 -2 -2 1 -2 -4 -5 -4 4 3 -4 2 -3 -3	-12 22 5 26 15 -6 -4 6 7 0 4 -7 1 -2 -17 -9 1	0 -1 1 0 -1 0 0 0 0 0 -1 0 1 0 0 1 0
23642	13699	0x03583	9	9	2	10	20	-1 0 -1 0 2 0 0 -1 1 0 1 -1 0 0 1 -1 0	-1 2 0 -2 1 -1 0 -1 -1 -2 -3 3 0 -1 1 -4 0	-18 9 4 29 14 -8 1 0 5 0 2 -12 9 -3 -19 -8 2	-1 -3 2 2 0 -2 2 1 -1 0 -1 0 1 -1 2 0 0
23643	53343	0x0d05f	9	9	2	10	23	-1 0 -1 0 2 0 0 -1 1 1 -1 -1 0 1 0 0 0	-1 1 2 -1 -2 0 0 -2 -3 -5 -2 3 3 -3 2 -3 -2	-30 20 9 39 20 -16 -12 6 16 5 0 -9 10 -13 -28 -1 2	1 -1 1 1 -1 0 1 0 0 0 0 0 1 0 1 1 0
23644	15267	0x03ba3	9	9	2	10	23	-1 0 -1 0 2 0 0 -1 1 1 -1 0 0 1 0 -1 0	-1 1 2 -1 -3 1 1 -2 -2 -6 -1 5 2 -3 2 -4 -2	-28 11 8 35 16 -14 -6 1 11 4 -2 -11 13 -11 -25 -1 2	-1 -3 2 2 0 -1 2 1 -1 1 0 1 1 -1 2 0 0
23645	79243	0x1358b	9	9	2	10	21	-1 0 -1 0 2 0 0 -1 1 1 0 -1 -1 0 1 0 0	0 1 -2 -1 1 1 0 0 0 1 -1 0 0 0 1 -1 2	-25 23 7 37 17 -13 -8 5 11 2 -4 -10 9 -10 -26 -5 2	-1 -3 2 3 0 -2 2 1 -1 0 -1 0 1 -1 2 0 1
23646	13030	0x032e6	9	9	2	10	19	-1 0 -1 0 2 0 0 -1 1 1 0 -1 0 0 1 -1 0	-1 1 0 -2 -1 1 1 -1 -2 -2 -2 3 1 -3 2 -3 0	-17 3 5 25 12 -7 1 -2 6 2 4 -11 10 -4 -16 -4 2	-2 -3 3 2 0 -1 1 1 0 1 0 0 1 -1 2 0 0
23647	26913	0x06921	9	9	2	10	22	-1 0 -1 0 2 0 0 0 0 1 -1 -1 -1 1 0 1 0	0 1 0 0 1 -2 -1 -1 -1 -1 -2 0 1 1 1 -1 0	-27 59 11 46 22 -17 -25 20 20 3 -11 -2 -1 -16 -34 -6 1	1 2 0 0 0 1 0 -2 1 0 0 -1 0 1 1 0 0
23648	49008	0x0bf70	9	9	2	10	21	-1 0 -1 0 2 0 0 0 0 1 -1 0 -1 1 1 -1 0	0 1 0 0 0 0 1 -1 0 -2 -1 3 0 0 1 -3 0	-21 44 7 42 19 -12 -9 11 7 -3 -11 -9 3 -8 -30 -13 1	-2 -2 2 2 1 -1 1 0 -1 1 -1 1 1 -1 2 -1 0
23649	128293	0x1f525	9	9	2	10	20	-1 0 -1 0 2 1 -1 0 0 0 0 -1 0 1 1 -1 0	0 0 1 -1 1 -2 0 -1 0 -2 -1 2 0 1 0 -1 0	-25 22 7 39 21 -13 -7 6 12 2 2 -11 8 -7 -27 -8 2	1 -2 1 0 0 -1 2 0 -1 0 -1 0 1 -1 1 1 -1
23650	66756	0x104c4	9	9	2	10	21	-1 0 -1 0 2 1 0 -1 0 1 -1 0 -1 0 1 0 0	-1 0 -2 -1 0 2 0 0 1 1 0 0 0 0 1 0 2	-26 11 8 31 13 -13 -9 2 13 6 -3 -8 12 -13 -22 3 2	0 -4 1 2 0 -2 3 1 -2 0 -1 0 0 -2 2 0 1
23651	937	0x003a9	9	9	2	10	22	-1 0 -1 0 2 1 0 -1 0 1 -1 0 0 0 1 -1 0	-2 0 0 -2 -2 2 1 -1 -1 -2 -1 3 1 -3 2 -2 0	-18 -9 6 19 8 -7 0 -5 8 6 5 -9 13 -7 -12 4 2	-1 -4 2 1 0 -1 2 1 -1 1 0 0 0 -2 2 0 0
23652	75268	0x12604	9	9	2	10	21	-1 0 -1 0 2 1 0 -1 0 1 -1 0 0 1 0 -1 0	-2 1 2 -2 -3 0 1 -2 -2 -6 -1 5 1 -3 2 -4 -2	-24 -5 8 23 10 -11 -5 -3 12 8 3 -8 14 -10 -16 6 2	0 -2 1 0 0 0 2 0 0 1 1 0 0 -1 2 0 -1
23653	77633	0x12f41	9	9	2	10	23	-1 0 -1 0 2 1 0 -1 0 1 0 -1 0 0 1 -1 0	-2 1 0 -3 -1 0 1 -1 -2 -2 -2 3 0 -3 2 -3 0	-13 -13 5 13 6 -4 2 -6 7 6 9 -8 11 -3 -7 3 2	-1 -2 2 0 0 0 1 0 1 1 1 -1 0 -1 2 0 -1
23654	37970	0x09452	9	9	2	10	21	-1 0 -1 0 2 1 0 -1 1 0 0 -1 0 0 1 -1 0	-1 1 0 -2 0 1 0 -1 -1 -2 -2 3 1 -2 1 -3 0	-28 -13 5 32 17 -12 3 -6 9 4 9 -16 18 -7 -21 -1 3	0 -5 2 2 -1 -2 3 2 -2 0 -1 0 1 -2 2 1 0
23655	106362	0x19f7a	9	9	2	10	20	-1 0 -1 0 2 1 0 0 -1 1 -1 0 -1 1 0 0 0	-1 1 0 -1 0 -2 0 -1 0 -2 -1 2 -1 1 1 -2 0	-21 34 10 30 12 -12 -18 11 16 6 -8 -1 3 -13 -22 1 1	0 1 0 -1 1 1 1 -2 1 1 1 -1 -1 0 2 -1 -1
23656	79148	0x1352c	9	9	2	10	22	-1 0 -1 0 2 1 0 0 0 0 0 -1 -1 1 1 -1 0	0 2 0 -1 2 -2 0 -1 0 -2 -2 3 -1 1 0 -4 0	-27 24 6 43 22 -14 -5 6 9 -1 -2 -13 9 -7 -30 -11 2	0 -2 1 1 0 -1 2 0 -1 0 -1 0 1 -1 2 0 -1
23657	126301	0x1ed5d	9	9	2	10	22	-1 0 -1 0 2 1 0 0 0 1 0 -1 -1 0 1 -1 0	0 1 -2 -2 1 0 1 0 0 1 -1 2 -2 0 1 -2 2	-17 7 6 25 11 -7 -2 0 8 3 2 -9 9 -5 -16 -3 2	-3 -2 3 1 1 0 1 0 1 2 1 -1 0 -1 3 -1 -1
23658	46327	0x0b4f7	9	9	2	10	21	-1 0 -1 0 2 1 0 0 1 0 -1 -1 -1 1 0 0 0	1 1 0 0 1 0 -1 -1 0 -2 -1 2 1 1 0 -2 0	-45 24 10 58 30 -24 -14 8 20 4 -2 -15 16 -18 -42 -4 3	1 -3 1 2 -1 -1 3 1 -2 0 -1 0 1 -1 2 1 0
23659	68324	0x10ae4	9	9	2	10	19	-1 0 -1 0 2 1 0 1 0 0 -1 -1 -1 1 0 0 0	1 1 0 0 2 -2 -1 -1 0 -1 -2 2 0 2 0 -2 0	-34 43 10 53 27 -19 -18 15 19 2 -5 -9 6 -15 -38 -8 2	0 0 1 0 0 1 1 -1 0 1 0 -1 0 0 2 0 -1
23660	38167	0x09517	9	9	2	10	17	-1 0 -1 1 0 0 0 -1 0 0 2 -1 0 0 1 -1 1	-3 2 3 -2 -1 -3 1 -2 -2 -5 -3 3 0 -2 1 -4 -3	-2 -10 -2 6 5 0 11 -6 -5 -3 6 -9 5 6 -3 -8 1	1 1 -1 0 -1 0 0 0 1 0 -1 0 1 0 0 1 0
23661	39970	0x09c22	9	9	2	10	19	-1 0 -1 1 0 0 1 -1 0 0 2 0 0 -1 0 -1 1	-4 3 2 -3 -2 -2 1 -2 -2 -5 -4 5 -1 -3 2 -6 -3	4 -29 -2 -10 -7 5 13 -12 -6 1 6 -5 7 5 9 2 1	-2 1 0 0 0 1 0 0 2 2 1 -1 -1 0 2 -1 0
23662	72267	0x11a4b	9	9	2	10	22	-1 0 -1 1 0 1 0 -2 0 0 1 0 0 0 1 -1 1	-4 1 3 -2 -3 0 1 -2 -1 -6 -1 3 1 -3 1 -3 -3	-14 -41 -1 5 4 -5 14 -16 -2 3 10 -13 18 0 -3 4 2	3 -3 -2 1 -2 -2 3 2 -2 -1 -2 1 1 -2 0 2 1
23663	6723	0x01a43	9	9	2	10	22	-1 0 -1 1 0 1 0 0 -2 1 0 0 -1 0 1 0 1	-3 0 1 -1 -1 -2 1 -1 0 -1 -1 0 -1 0 1 0 -1	1 11 2 3 1 0 -3 3 2 1 -2 1 -2 -1 -2 -1 0	1 3 -2 -2 0 2 -1 -2 2 1 0 -1 -1 0 0 0 0
23664	127415	0x1f1b7	9	9	2	10	19	-1 0 -1 1 0 1 0 0 0 0 1 -1 -2 0 1 0 1	0 1 -1 0 2 -1 0 0 2 1 0 -1 -2 3 -1 0 1	-24 8 2 33 18 -13 0 1 5 -2 -2 -13 11 -6 -24 -8 2	1 -1 -1 2 -1 -1 2 1 -1 0 -2 0 1 -1 1 1 1
23665	128722	0x1f6d2	9	9	2	10	18	-1 0 -1 1 0 1 0 0 0 1 0 -1 -2 0 1 0 1	0 0 -1 0 0 1 1 0 1 1 1 -1 -1 1 0 1 1	-23 2 3 29 16 -12 0 -1 6 0 0 -12 12 -7 -21 -4 2	0 -1 0 2 -1 0 1 1 0 1 -1 0 1 -1 1 1 1
